fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,8108455571.0,16899384307.0,-8790928736.0
Austria,Hungary,4399080527.0,4400585831.0,-1505304.0
Austria,Italy,30098287894.0,30094114863.0,4173031.0
Austria,Slovakia,0.0,176854694700.0,-176854694700.0
Austria,Slovenia,1244411786.0,1244412146.0,-360.0
Belarus,Lithuania,2320364534.0,0.0,2320364534.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,14781434738.0,14781434538.0,200.0
Belgium,Germany,288151137.0,4574585609.0,-4286434472.0
Belgium,Luxemburg,687545719.0,687545469.0,250.0
Belgium,Netherlands,14072750257.3,15332344763.9,-1259594506.6000004
Belgium,Norway,13687929470.0,0.0,13687929470.0
Belgium,United Kingdom,6031500465.0,6050445539.0,-18945074.0
Bulgaria,Greece,2562410699.0,2562414461.0,-3762.0
Bulgaria,North Macedonia,0.0,79612532.0,-79612532.0
Bulgaria,Romania,16067202694.0,2477607424.9804997,13589595269.0195
Bulgaria,Turkey,0.0,3871716164.0,-3871716164.0
Croatia,Hungary,1377528462.0,1377526000.0,2462.0
Croatia,Slovenia,504604180.0,504595163.0,9017.0
Czechia,Germany,81692248855.0,77695905795.0,3996343060.0
Czechia,Poland,502914488.0,502701089.0,213399.0
Czechia,Slovakia,3022302219.0,3022302219.0,0.0
Denmark,Germany,116596582.0,238661224.0,-122064642.0
Estonia,Latvia,117797812.745,95329975.745,22467837.0
Estonia,Russia,251765227.745,0.0,251765227.745
France,Belgium,14781434738.0,14781434538.0,200.0
France,Germany,2718519829.0,2674432000.0,44087829.0
France,Spain,4000584265.0,3900131466.0,100452799.0
France,Switzerland,8157581.0,14628141084.0,-14619983503.0
Germany,Austria,13830847313.0,10978418623.0,2852428690.0
Germany,Belgium,288151137.0,4574585609.0,-4286434472.0
Germany,Czechia,110242950289.0,34398206139.0,75844744150.0
Germany,Denmark,116596582.0,238661224.0,-122064642.0
Germany,France,5437039658.0,2674432000.0,2762607658.0
Germany,Luxemburg,10881474.0,10881479.0,-5.0
Germany,Netherlands,12319033301.4,24068338130.85,-11749304829.449999
Germany,Norway,19832680681.8,0.0,19832680681.8
Germany,Poland,20923010815.0,20923303265.19,-292450.1899986267
Germany,Switzerland,491357.88,100205524014.0,-100205032656.12
Greece,Bulgaria,2562410699.0,2562414461.0,-3762.0
Greece,Turkey,889270372.0,0.0,889270372.0
Hungary,Austria,4399080527.0,4400585831.0,-1505304.0
Hungary,Croatia,1377528462.0,1377526000.0,2462.0
Hungary,Romania,1196129656.09,1197840000.0,-1710343.9100000858
Hungary,Serbia,0.0,1219481000.0,-1219481000.0
Hungary,Slovakia,0.0,898929000.0,-898929000.0
Hungary,Ukraine,0.0,4458760000.0,-4458760000.0
Ireland,United Kingdom,0.0,3994036410.0,-3994036410.0
Italy,Austria,30098287894.0,30094114863.0,4173031.0
Italy,San Marino,0.0,40731172.0,-40731172.0
Italy,Slovenia,1044872.0,1044825.0,47.0
Italy,Switzerland,26628939342.0,94950276.0,26533989066.0
Latvia,Estonia,117797812.745,95329975.745,22467837.0
Latvia,Lithuania,26099622.0,26099622.0,0.0
Latvia,Russia,430603.745,0.0,430603.745
Libya,Italy,5046189144.0,0.0,5046189144.0
Lithuania,Latvia,26099622.0,26099622.0,0.0
Lithuania,Russia,0.0,1970060816.0,-1970060816.0
Luxemburg,Belgium,687545719.0,687545469.0,250.0
Luxemburg,Germany,10881474.0,10881479.0,-5.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,8598734015.3,269021597.19,8329712418.11
Netherlands,Belgium,14072750257.3,15332344763.9,-1259594506.6000004
Netherlands,Germany,19152227154.7,43733877662.85,-24581650508.149998
Netherlands,United Kingdom,0.0,17320471.8,-17320471.8
North Macedonia,Bulgaria,0.0,79612532.0,-79612532.0
Norway,Belgium,13687929470.0,0.0,13687929470.0
Norway,France,17154340419.0,0.0,17154340419.0
Norway,Germany,19832680681.8,0.0,19832680681.8
Norway,United Kingdom,33114825219.0,0.0,33114825219.0
Poland,Czechia,502701089.0,502701089.0,0.0
Poland,Germany,20923010815.0,20923303265.19,-292450.1899986267
Portugal,Spain,392028268.0,423821603.0,-31793335.0
Romania,Bulgaria,16067202694.0,2477607424.9804997,13589595269.0195
Romania,Hungary,1196129656.09,1197840000.0,-1710343.9100000858
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,9311685906.76,8370838819.65,940847087.1100006
Russia,Estonia,251765227.745,0.0,251765227.745
Russia,Finland,1864512597.0,0.0,1864512597.0
