fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,2709653604.0,4526247406.0,-1816593802.0
Austria,Hungary,1684047934.0,1684050833.0,-2899.0
Austria,Italy,8573461060.0,8594947701.0,-21486641.0
Austria,Slovakia,0.0,45015956772.0,-45015956772.0
Austria,Slovenia,333543153.0,369298359.0,-35755206.0
Belarus,Lithuania,728720794.0,0.0,728720794.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,5350210339.0,5350291126.0,-80787.0
Belgium,Germany,52787100.0,52767585.0,19515.0
Belgium,Luxemburg,135939114.0,135939076.0,38.0
Belgium,Netherlands,3286400921.8,3894575606.0,-608174684.1999998
Belgium,Norway,5151957779.0,0.0,5151957779.0
Belgium,United Kingdom,1439582592.0,1246307778.0,193274814.0
Bulgaria,Greece,582902455.0,582902455.0,0.0
Bulgaria,North Macedonia,0.0,136139396.0,-136139396.0
Bulgaria,Romania,5816751862.8501,519326289.0,5297425573.8501
Bulgaria,Turkey,0.0,1667215032.0,-1667215032.0
Croatia,Hungary,332427072.0,332500000.0,-72928.0
Croatia,Slovenia,193605075.0,172756062.0,20849013.0
Czechia,Germany,26710229830.2,24619726760.0,2090503070.2000008
Czechia,Poland,3153461.0,3104136.0,49325.0
Czechia,Slovakia,3483829628.0,3876510091.0,-392680463.0
Denmark,Germany,0.0,695200698.0,-695200698.0
Estonia,Latvia,2356703917.2,1185052416.2,1171651500.9999998
Estonia,Russia,1239021361.2,0.0,1239021361.2
France,Belgium,5350210339.0,5350291126.0,-80787.0
France,Germany,2081088287.0,2081104000.0,-15713.0
France,Spain,1669094616.0,1630298188.0,38796428.0
France,Switzerland,0.0,4645065153.0,-4645065153.0
Germany,Austria,4282790323.0,3603065429.0,679724894.0
Germany,Belgium,52787100.0,52767585.0,19515.0
Germany,Czechia,36739904819.2,13733095970.0,23006808849.199997
Germany,Denmark,0.0,695200698.0,-695200698.0
Germany,France,4162176574.0,2081104000.0,2081072574.0
Germany,Luxemburg,0.0,0.0,0.0
Germany,Netherlands,5185721172.400001,8493797362.762,-3308076190.3619995
Germany,Norway,7015743887.6,0.0,7015743887.6
Germany,Poland,5329022898.0,4826743054.384,502279843.6160002
Germany,Switzerland,0.0,24761461057.2,-24761461057.2
Greece,Bulgaria,582902455.0,582902455.0,0.0
Greece,Turkey,281604737.0,0.0,281604737.0
Hungary,Austria,1684047934.0,1684050833.0,-2899.0
Hungary,Croatia,332427072.0,332500000.0,-72928.0
