fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,1123876415.0,1326044632.0,-202168217.0
Austria,Hungary,1503172380.0,1503150554.0,21826.0
Austria,Italy,8801507081.0,8801490456.0,16625.0
Austria,Slovakia,0.0,51550422768.0,-51550422768.0
Austria,Slovenia,495953163.0,546564792.0,-50611629.0
Belarus,Lithuania,1773104962.0,0.0,1773104962.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,5277935215.0,5277935220.0,-5.0
Belgium,Germany,1172076719.0,1172076737.0,-18.0
Belgium,Luxemburg,348568098.0,348567931.0,167.0
Belgium,Netherlands,6950122115.0,6953153021.4,-3030906.3999996185
Belgium,Norway,5122372123.0,0.0,5122372123.0
Belgium,United Kingdom,426229721.0,435780158.0,-9550437.0
Bulgaria,Greece,1092434146.0,1092434153.0,-7.0
Bulgaria,North Macedonia,0.0,114414034.0,-114414034.0
Bulgaria,Romania,6437652763.73,975884501.0,5461768262.73
Bulgaria,Turkey,0.0,1501362185.0,-1501362185.0
Croatia,Hungary,525423306.0,525033000.0,390306.0
Croatia,Slovenia,141141896.0,128658512.0,12483384.0
Czechia,Germany,22435660622.0,30904208990.0,-8468548368.0
Czechia,Poland,265701432.0,292127225.0,-26425793.0
Czechia,Slovakia,582755305.0,549274985.0,33480320.0
Denmark,Germany,0.0,148591660.0,-148591660.0
Estonia,Latvia,830668586.0,360183212.0,470485374.0
Estonia,Russia,369338377.0,145767864.0,223570513.0
France,Belgium,5277935215.0,5277935220.0,-5.0
France,Germany,1993932933.0,0.0,1993932933.0
France,Spain,2190773061.0,2143876903.0,46896158.0
France,Switzerland,0.0,4470224611.0,-4470224611.0
Germany,Austria,1303288871.0,2114483134.0,-811194263.0
Germany,Belgium,1172076719.0,1172076737.0,-18.0
Germany,Czechia,33206950287.0,12425704024.0,20781246263.0
Germany,Denmark,0.0,148591660.0,-148591660.0
Germany,France,3987865866.0,0.0,3987865866.0
Germany,Luxemburg,63062292.0,63062290.0,2.0
Germany,Netherlands,5812086912.4,11733879573.4,-5921792661.0
Germany,Norway,6986626253.5,0.0,6986626253.5
Germany,Poland,8992119765.0,8204606900.41,787512864.5900002
Germany,Switzerland,0.0,26723927606.4,-26723927606.4
Greece,Bulgaria,1092434146.0,1092434153.0,-7.0
Greece,Turkey,161679115.0,0.0,161679115.0
Hungary,Austria,1503172380.0,1503150554.0,21826.0
Hungary,Croatia,525423306.0,525033000.0,390306.0
Hungary,Romania,488405311.87,488367000.0,38311.87000000477
Hungary,Serbia,0.0,1230226000.0,-1230226000.0
Hungary,Slovakia,0.0,123381000.0,-123381000.0
Hungary,Ukraine,0.0,284086000.0,-284086000.0
