fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,8373944528.0,13259729588.0,-4885785060.0
Austria,Hungary,4152647125.0,4167373888.0,-14726763.0
Austria,Italy,26218291799.0,26217513978.0,777821.0
Austria,Slovakia,0.0,130757142992.0,-130757142992.0
Austria,Slovenia,1258276823.0,1258258355.0,18468.0
Belarus,Lithuania,1774172987.0,0.0,1774172987.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,10931868075.0,10934334210.0,-2466135.0
Belgium,Germany,1439583320.0,1804070325.0,-364487005.0
Belgium,Luxemburg,466603187.0,466602937.0,250.0
Belgium,Netherlands,12394733393.0,14018962681.9,-1624229288.8999996
Belgium,Norway,10300108406.0,0.0,10300108406.0
Belgium,United Kingdom,6272849204.0,6271833611.0,1015593.0
Bulgaria,Greece,870907666.0,870904550.0,3116.0
Bulgaria,North Macedonia,0.0,367331089.0,-367331089.0
Bulgaria,Romania,10016147164.45,2065484969.0,7950662195.450001
Bulgaria,Turkey,0.0,1752774221.0,-1752774221.0
Croatia,Hungary,1043629992.0,1038113687.0,5516305.0
Croatia,Slovenia,624772171.0,624646621.0,125550.0
Czechia,Germany,70480137534.4,74827090971.0,-4346953436.600006
Czechia,Poland,109543413.0,109398445.0,144968.0
Czechia,Slovakia,4496123693.0,4496123693.0,0.0
Denmark,Germany,1269353942.0,0.0,1269353942.0
Estonia,Latvia,6135388238.3,3069916982.3,3065471256.0
Estonia,Russia,3309895670.3,0.0,3309895670.3
France,Belgium,10931868075.0,10934334210.0,-2466135.0
France,Germany,4638760392.0,4632016000.0,6744392.0
France,Spain,4043393176.0,3981419496.0,61973680.0
France,Switzerland,1380.0,1879600684.0,-1879599304.0
Germany,Austria,12756020857.0,13077608538.0,-321587681.0
Germany,Belgium,1439583320.0,1804070325.0,-364487005.0
Germany,Czechia,92525109326.4,35797387635.0,56727721691.399994
Germany,Denmark,1269353942.0,0.0,1269353942.0
Germany,France,9277520784.0,4632016000.0,4645504784.0
Germany,Luxemburg,9797678.0,9758095.0,39583.0
Germany,Netherlands,12338157214.885,20475329676.864,-8137172461.978998
Germany,Norway,12399770936.757,0.0,12399770936.757
Germany,Poland,23522759683.0,23522792974.352,-33291.352001190186
Germany,Switzerland,0.0,84323295621.0,-84323295621.0
Greece,Bulgaria,870907666.0,870904550.0,3116.0
Greece,Turkey,480353348.0,0.0,480353348.0
Hungary,Austria,4152647125.0,4167373888.0,-14726763.0
Hungary,Croatia,1043629992.0,1038113687.0,5516305.0
Hungary,Romania,1361380393.11484,1365549039.0,-4168645.8851599693
Hungary,Serbia,0.0,1718159678.0,-1718159678.0
Hungary,Slovakia,0.0,475932000.0,-475932000.0
Hungary,Ukraine,0.0,5887756288.0,-5887756288.0
Ireland,United Kingdom,0.0,3433561668.0,-3433561668.0
Italy,Austria,26218291799.0,26217513978.0,777821.0
Italy,San Marino,0.0,21059728.0,-21059728.0
Italy,Slovenia,51615154.0,52690232.0,-1075078.0
Italy,Switzerland,12069871688.0,41863965.0,12028007723.0
Latvia,Estonia,6135388238.3,3069916982.3,3065471256.0
Latvia,Lithuania,939506085.0,939506085.0,0.0
Latvia,Russia,3067688953.3,0.0,3067688953.3
Libya,Italy,4505445706.0,0.0,4505445706.0
Lithuania,Latvia,939506085.0,939506085.0,0.0
Lithuania,Russia,0.0,1537237065.0,-1537237065.0
Luxemburg,Belgium,466603187.0,466602937.0,250.0
Luxemburg,Germany,9797678.0,9758095.0,39583.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,6154061095.6,0.0,6154061095.6
Netherlands,Belgium,12394733393.0,14018962681.9,-1624229288.8999996
Netherlands,Germany,17865094918.52,34191119412.864,-16326024494.343998
Netherlands,United Kingdom,0.0,258574934.3,-258574934.3
North Macedonia,Bulgaria,0.0,367331089.0,-367331089.0
Norway,Belgium,10300108406.0,0.0,10300108406.0
Norway,France,7546444020.0,0.0,7546444020.0
Norway,Germany,12399770936.757,0.0,12399770936.757
Norway,United Kingdom,21316225351.0,0.0,21316225351.0
Poland,Czechia,109398445.0,109398445.0,0.0
Poland,Germany,23522759683.0,23522792974.352,-33291.352001190186
Portugal,Spain,950127753.0,974476264.0,-24348511.0
Romania,Bulgaria,10016147164.45,2065484969.0,7950662195.450001
Romania,Hungary,1361380393.11484,1365549039.0,-4168645.8851599693
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,6082856054.961,5723853808.91,359002246.0510006
Russia,Estonia,3309895670.3,0.0,3309895670.3
Russia,Finland,1625774648.0,0.0,1625774648.0
Russia,Latvia,3067688953.3,0.0,3067688953.3
Russia,Ukraine,69679809588.5325,0.0,69679809588.5325
Slovakia,Austria,0.0,98067857244.0,-98067857244.0
Slovakia,Czechia,4496123693.0,4496123693.0,0.0
Slovakia,Hungary,0.0,475932000.0,-475932000.0
Slovakia,Ukraine,43248266414.0,13035109161.0,30213157253.0
Slovenia,Austria,1258276823.0,1258258355.0,18468.0
Slovenia,Croatia,624772171.0,624646621.0,125550.0
Slovenia,Italy,51615154.0,52690232.0,-1075078.0
Spain,France,4043393176.0,3981419496.0,61973680.0
Spain,Morocco,3458112878.0,0.0,3458112878.0
Spain,Portugal,950127753.0,974476264.0,-24348511.0
Switzerland,France,1380.0,1879600684.0,-1879599304.0
Switzerland,Germany,0.0,32433722707.0,-32433722707.0
Switzerland,Italy,12069871688.0,0.0,12069871688.0
Turkey,Bulgaria,0.0,1752774221.0,-1752774221.0
Turkey,Greece,960706696.0,0.0,960706696.0
Ukraine,Hungary,14983436738.0,15076214571.8,-92777833.79999924
Ukraine,Moldavia,6154061095.6,6607146718.5,-453085622.8999996
Ukraine,Romania,6082856054.961,6119037167.767,-36181112.805999756
Ukraine,Slovakia,43248266414.0,13035109161.0,30213157253.0
