fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,4278745266.0,8394467336.183,-4115722070.1829996
Austria,Hungary,4329673454.0,4332558609.0,-2885155.0
Austria,Italy,26376256634.0,26371800817.0,4455817.0
Austria,Slovakia,0.0,161902649796.0,-161902649796.0
Austria,Slovenia,757908110.0,734274000.0,23634110.0
Belarus,Lithuania,651805840.0,0.0,651805840.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,15297807704.0,15299920347.0,-2112643.0
Belgium,Germany,149827182.0,248534923.0,-98707741.0
Belgium,Luxemburg,415811245.0,415811093.0,152.0
Belgium,Netherlands,12253298642.1,13837870563.2,-1584571921.1000004
Belgium,Norway,13169396539.0,0.0,13169396539.0
Belgium,United Kingdom,5668839115.0,5667956113.0,883002.0
Bulgaria,Greece,1215956995.0,1215956995.0,0.0
Bulgaria,North Macedonia,0.0,361026440.0,-361026440.0
Bulgaria,Romania,13046193841.14344,2010583373.4344,11035610467.70904
Bulgaria,Turkey,0.0,3385251621.0,-3385251621.0
Croatia,Hungary,1171645726.0,1152589000.0,19056726.0
Croatia,Slovenia,265681435.0,265709204.0,-27769.0
Czechia,Germany,51156782115.3,63020791104.0,-11864008988.699997
Czechia,Poland,110378.0,1159.0,109219.0
Czechia,Slovakia,8964801945.0,8964801945.0,0.0
Denmark,Germany,0.0,1485516144.0,-1485516144.0
Estonia,Latvia,7783144990.5,3849712972.5,3933432018.0
Estonia,Russia,4019996674.5,0.0,4019996674.5
France,Belgium,15297807704.0,15299920347.0,-2112643.0
France,Germany,4205667683.0,4205797895.0,-130212.0
France,Spain,3744633031.0,3561082982.0,183550049.0
France,Switzerland,0.0,13797323152.0,-13797323152.0
Germany,Austria,5640668446.0,6771865259.183,-1131196813.1829996
Germany,Belgium,149827182.0,248534923.0,-98707741.0
Germany,Czechia,69856058171.3,29410589004.0,40445469167.3
Germany,Denmark,0.0,1485516144.0,-1485516144.0
Germany,France,8411335366.0,4205797895.0,4205537471.0
Germany,Luxemburg,1375963.0,1375962.0,1.0
Germany,Netherlands,7691650931.565001,19149285150.582,-11457634219.017
Germany,Norway,18318859713.8,0.0,18318859713.8
Germany,Poland,21867854541.0,21867855134.983,-593.9830017089844
Germany,Switzerland,122562.46800000001,96557618744.0,-96557496181.532
Greece,Bulgaria,1215956995.0,1215956995.0,0.0
Greece,Turkey,624519144.0,0.0,624519144.0
Hungary,Austria,4329673454.0,4332558609.0,-2885155.0
Hungary,Croatia,1171645726.0,1152589000.0,19056726.0
Hungary,Romania,1499358866.47,1477559470.0,21799396.47000003
Hungary,Serbia,0.0,1552817221.0,-1552817221.0
Hungary,Slovakia,0.0,1604989000.0,-1604989000.0
Hungary,Ukraine,0.0,5133149000.0,-5133149000.0
Ireland,United Kingdom,0.0,2811826114.0,-2811826114.0
Italy,Austria,26376256634.0,26371800817.0,4455817.0
Italy,San Marino,0.0,20081096.0,-20081096.0
Italy,Slovenia,5160406.0,5160285.0,121.0
Italy,Switzerland,27219750272.0,31993960.0,27187756312.0
Latvia,Estonia,7783144990.5,3849712972.5,3933432018.0
Latvia,Lithuania,518875346.0,532411076.0,-13535730.0
Latvia,Russia,3849276792.5,0.0,3849276792.5
