fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Hungary,Austria,4079560713.0,4080216387.0,-655674.0
Hungary,Croatia,1315859263.0,1315859000.0,263.0
Hungary,Romania,1143924732.79,1143819000.0,105732.78999996185
Hungary,Serbia,0.0,1243912000.0,-1243912000.0
Hungary,Slovakia,0.0,1162157000.0,-1162157000.0
Hungary,Ukraine,0.0,3992557000.0,-3992557000.0
Ireland,United Kingdom,0.0,3925255815.0,-3925255815.0
Italy,Austria,30253081480.0,30251698081.0,1383399.0
Italy,San Marino,0.0,34809777.0,-34809777.0
Italy,Slovenia,5142424.0,5142035.0,389.0
Italy,Switzerland,22304619716.0,73007067.0,22231612649.0
Latvia,Estonia,5247698329.901,2575677771.901,2672020558.0
Latvia,Lithuania,125121974.0,125121974.0,0.0
Latvia,Russia,2520420195.0899997,33842853.811000004,2486577341.279
Libya,Italy,5442625258.0,0.0,5442625258.0
Lithuania,Latvia,125121974.0,125121974.0,0.0
Lithuania,Russia,0.0,1708024401.0,-1708024401.0
Luxemburg,Belgium,601309791.0,601309594.0,197.0
Luxemburg,Germany,14287653.0,14287656.0,-3.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,7556354523.12,0.0,7556354523.12
Netherlands,Belgium,13746390023.6,15348915576.0,-1602525552.3999996
Netherlands,Germany,16816415654.2,40772134185.451,-23955718531.250996
Netherlands,United Kingdom,0.0,13770909.6,-13770909.6
North Macedonia,Bulgaria,0.0,42868938.0,-42868938.0
Norway,Belgium,13742493026.0,0.0,13742493026.0
Norway,France,16283354643.0,0.0,16283354643.0
Norway,Germany,19190727437.9,0.0,19190727437.9
Norway,United Kingdom,27143122620.0,0.0,27143122620.0
Poland,Czechia,31671652.0,31671652.0,0.0
Poland,Germany,25045349933.0,25044880624.59,469308.4099998474
Portugal,Spain,713314210.0,715844538.0,-2530328.0
Romania,Bulgaria,13347029532.0,1578470579.1949,11768558952.8051
Romania,Hungary,1143924732.79,1143819000.0,105732.78999996185
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,7456326547.82,7478745831.47,-22419283.650000572
Russia,Estonia,2782618174.0899997,33842853.811000004,2748775320.279
Russia,Finland,1547046361.0,0.0,1547046361.0
Russia,Latvia,2520420195.0899997,33842853.811000004,2486577341.279
Russia,Ukraine,82023353528.1094,0.0,82023353528.1094
Slovakia,Austria,0.0,126985380615.0,-126985380615.0
Slovakia,Czechia,7332368900.0,7332368900.0,0.0
Slovakia,Hungary,0.0,1162157000.0,-1162157000.0
Slovakia,Ukraine,53996131520.0,9946584441.0,44049547079.0
Slovenia,Austria,985970046.0,985966243.0,3803.0
Slovenia,Croatia,309913864.0,309983641.0,-69777.0
Slovenia,Italy,5142424.0,5142035.0,389.0
Spain,France,3754204229.0,3668384916.0,85819313.0
Spain,Morocco,3589129341.0,0.0,3589129341.0
Spain,Portugal,713314210.0,715844538.0,-2530328.0
Switzerland,France,0.0,14430445015.0,-14430445015.0
Switzerland,Germany,0.0,23691930116.2,-23691930116.2
Switzerland,Italy,22304619716.0,0.0,22304619716.0
Turkey,Bulgaria,0.0,3587893079.0,-3587893079.0
Turkey,Greece,1518940772.0,0.0,1518940772.0
Ukraine,Hungary,16127526000.0,16197554602.3,-70028602.29999924
Ukraine,Moldavia,7556354523.12,8274032352.1,-717677828.9800005
Ukraine,Romania,7456326547.82,7478745831.47,-22419283.650000572
Ukraine,Slovakia,53996131520.0,9946584441.0,44049547079.0
