,direction_key,flow_status,id,id_point_type,operator_key,period_from,period_to,period_type,point_key,point_label,tso_eic_code,unit,value
0,exit,Confirmed,1Physical Flowday2022-12-312023-01-01CZ-TSO-0001ITP-00535exitkWh/d,0.0,CZ-TSO-0001,2023-01-01T00:00:00+01:00,2023-01-02T00:00:00+01:00,day,ITP-00535,Deutschneudorf EUGAL Brandov ,21X000000001304L,kWh/d,0
1,entry,Provisional,1Physical Flowday2023-01-012023-01-02FI-TSO-0003ITP-00550entrykWh/d,0.0,FI-TSO-0003,2023-01-01T05:00:00+01:00,2023-01-02T05:00:00+01:00,day,ITP-00550,BALTICCONNECTOR,21X000000001393X,kWh/d,22661721
2,exit,Provisional,1Physical Flowday2023-01-012023-01-02FI-TSO-0003ITP-00550exitkWh/d,0.0,FI-TSO-0003,2023-01-01T05:00:00+01:00,2023-01-02T05:00:00+01:00,day,ITP-00550,BALTICCONNECTOR,21X000000001393X,kWh/d,0
3,entry,Provisional,1Physical Flowday2023-01-012023-01-02FI-TSO-0003LNG-00011entrykWh/d,2.0,FI-TSO-0003,2023-01-01T05:00:00+01:00,2023-01-02T05:00:00+01:00,day,LNG-00011,Hamina LNG,21X000000001393X,kWh/d,4104063
4,entry,Provisional,1Physical Flowday2023-01-012023-01-02AT-TSO-0003ITP-00037entrykWh/d,0.0,AT-TSO-0003,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00037,Baumgarten (TAG),21X-AT-C-A0A0A-B,kWh/d,0
5,exit,Provisional,1Physical Flowday2023-01-012023-01-02AT-TSO-0003ITP-00037exitkWh/d,0.0,AT-TSO-0003,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00037,Baumgarten (TAG),21X-AT-C-A0A0A-B,kWh/d,0
6,entry,Provisional,1Physical Flowday2023-01-012023-01-02AT-TSO-0003ITP-00040entrykWh/d,0.0,AT-TSO-0003,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00040,Tarvisio (IT) / Arnoldstein (AT),21X-AT-C-A0A0A-B,kWh/d,132506946
7,exit,Provisional,1Physical Flowday2023-01-012023-01-02AT-TSO-0003ITP-00040exitkWh/d,0.0,AT-TSO-0003,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00040,Tarvisio (IT) / Arnoldstein (AT),21X-AT-C-A0A0A-B,kWh/d,0
8,exit,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00080exitkWh/d,1.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00080,Emden (EPT1) (OGE),21X-DE-C-A0A0A-T,kWh/d,0
9,entry,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00072entrykWh/d,0.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00072,Remich,21X-DE-C-A0A0A-T,kWh/d,0
10,exit,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00126exitkWh/d,1.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00126,Dornum / NETRA (OGE),21X-DE-C-A0A0A-T,kWh/d,0
11,entry,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00525entrykWh/d,1.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00525,Dornum GASPOOL,21X-DE-C-A0A0A-T,kWh/d,649327372.2
12,exit,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00525exitkWh/d,1.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00525,Dornum GASPOOL,21X-DE-C-A0A0A-T,kWh/d,0
13,exit,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009FNC-00032exitkWh/d,18.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,FNC-00032,Final Consumers (DE) (OGE),21X-DE-C-A0A0A-T,kWh/d,44185900.74
14,exit,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00614exitkWh/d,0.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00614,VIP THE-ZTP,21X-DE-C-A0A0A-T,kWh/d,0
15,exit,Provisional,1Physical Flowday2023-01-012023-01-02DE-TSO-0009ITP-00538exitkWh/d,0.0,DE-TSO-0009,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00538,VIP Waidhaus,21X-DE-C-A0A0A-T,kWh/d,19889741
16,entry,Confirmed,1Physical Flowday2023-01-012023-01-02CZ-TSO-0001ITP-00538entrykWh/d,0.0,CZ-TSO-0001,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00538,VIP Waidhaus,21X000000001304L,kWh/d,0
17,exit,Confirmed,1Physical Flowday2023-01-012023-01-02CZ-TSO-0001ITP-00538exitkWh/d,0.0,CZ-TSO-0001,2023-01-01T06:00:00+01:00,2023-01-02T06:00:00+01:00,day,ITP-00538,VIP Waidhaus,21X000000001304L,kWh/d,0
