,direction_key,flow_status,id,id_point_type,operator_key,period_from,period_to,period_type,point_key,point_label,tso_eic_code,unit,value
13,exit,Confirmed,1Physical Flowday2023-06-012023-06-02SI-TSO-0001DIS-00059exitkWh/d,17.0,SI-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00059,Distribution (SI),21X-SI-A-A0A0A-8,kWh/d,18337591
14,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00015entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00015,Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE),21X000000001304L,kWh/d,34493799
15,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00015exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00015,Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE),21X000000001304L,kWh/d,0
16,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00139exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00139,Waidhaus,21X000000001304L,kWh/d,0
17,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00139entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00139,Waidhaus,21X000000001304L,kWh/d,14864923
18,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00051entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00051,Lanžhot,21X000000001304L,kWh/d,0
19,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00051exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00051,Lanžhot,21X000000001304L,kWh/d,1326659
20,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00123entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00123,Brandov STEGAL (CZ) / Stegal (DE),21X000000001304L,kWh/d,0
21,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00123exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00123,Brandov STEGAL (CZ) / Stegal (DE),21X000000001304L,kWh/d,0
22,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00150entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00150,Olbernhau (DE) / Hora Svaté Kateřiny (CZ),21X000000001304L,kWh/d,105452977
23,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00158exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),21X000000001304L,kWh/d,0
24,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00158entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),21X000000001304L,kWh/d,0
25,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00150exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00150,Olbernhau (DE) / Hora Svaté Kateřiny (CZ),21X000000001304L,kWh/d,0
26,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00010entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00010,Brandov-OPAL (DE),21X000000001304L,kWh/d,0
27,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00010exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00010,Brandov-OPAL (DE),21X000000001304L,kWh/d,0
28,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001UGS-00004entrykWh/d,6.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00004,UGS innogy (innogy Gas Storage),21X000000001304L,kWh/d,0
29,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001UGS-00004exitkWh/d,6.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00004,UGS innogy (innogy Gas Storage),21X000000001304L,kWh/d,156825971
30,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001UGS-00003entrykWh/d,6.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00003,UGS MND (MNG Gas Storage),21X000000001304L,kWh/d,0
31,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001UGS-00003exitkWh/d,6.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00003,UGS MND (MNG Gas Storage),21X000000001304L,kWh/d,91130732
32,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001UGS-00446entrykWh/d,6.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00446,VGS Moravia,21X000000001304L,kWh/d,0
33,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001UGS-00446exitkWh/d,6.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00446,VGS Moravia,21X000000001304L,kWh/d,0
34,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00535entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00535,Deutschneudorf EUGAL Brandov ,21X000000001304L,kWh/d,0
35,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00537entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00537,VIP Brandov,21X000000001304L,kWh/d,0
36,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00537exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00537,VIP Brandov,21X000000001304L,kWh/d,0
37,exit,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00538exitkWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00538,VIP Waidhaus,21X000000001304L,kWh/d,0
38,entry,Confirmed,1Physical Flowday2023-06-012023-06-02CZ-TSO-0001ITP-00538entrykWh/d,0.0,CZ-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00538,VIP Waidhaus,21X000000001304L,kWh/d,0
39,exit,Confirmed,1Physical Flowday2023-06-012023-06-02UK-TSO-0002DIS-00015exitkWh/d,31.0,UK-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00015,Greater Belfast,21X0000000013562,kWh/d,5510784
40,entry,Confirmed,1Physical Flowday2023-06-012023-06-02UK-TSO-0002ITP-00077entrykWh/d,25.0,UK-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00077,Twynholm,21X0000000013562,kWh/d,32122778
41,exit,Confirmed,1Physical Flowday2023-06-012023-06-02UK-TSO-0002DIS-00017exitkWh/d,31.0,UK-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00017,PTL Stranraer,21X0000000013562,kWh/d,280270
42,exit,Confirmed,1Physical Flowday2023-06-012023-06-02UK-TSO-0002ITP-00298exitkWh/d,25.0,UK-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00298,Carrickfergus,21X0000000013562,kWh/d,7573333
43,exit,Provisional,1Physical Flowday2023-06-012023-06-02AL-TSO-0001ITP-00275exitkWh/d,0.0,AL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00275,Komotini - TAP / IGB,21X000000001376X,kWh/d,36598303.75
44,exit,Provisional,1Physical Flowday2023-06-012023-06-02AL-TSO-0001ITP-00427exitkWh/d,0.0,AL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00427,Nea Mesimvria,21X000000001376X,kWh/d,22480995
45,entry,Provisional,1Physical Flowday2023-06-012023-06-02AL-TSO-0001ITP-00274entrykWh/d,1.0,AL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00274,Kipoi,21X000000001376X,kWh/d,330756614
46,exit,Provisional,1Physical Flowday2023-06-012023-06-02AL-TSO-0001ITP-00008exitkWh/d,0.0,AL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00008,Melendugno - IT / TAP,21X000000001376X,kWh/d,269015934
47,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001UGS-00021entrykWh/d,6.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00021,UGS-2-SZOREG (HU),21X-HU-A-A0A0A-8,kWh/d,0
48,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001UGS-00021exitkWh/d,6.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00021,UGS-2-SZOREG (HU),21X-HU-A-A0A0A-8,kWh/d,48151102
49,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001UGS-00020entrykWh/d,6.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00020,UGS-1-Aggregated Storage (HU),21X-HU-A-A0A0A-8,kWh/d,0
50,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001UGS-00020exitkWh/d,6.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00020,UGS-1-Aggregated Storage (HU),21X-HU-A-A0A0A-8,kWh/d,192282426
51,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00043entrykWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00043,Mosonmagyarovar,21X-HU-A-A0A0A-8,kWh/d,125814988
52,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00055exitkWh/d,14.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00055,Kiskundorozsma (HU>RS),21X-HU-A-A0A0A-8,kWh/d,0
53,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00043exitkWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00043,Mosonmagyarovar,21X-HU-A-A0A0A-8,kWh/d,0
54,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00032exitkWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00032,Csanadpalota,21X-HU-A-A0A0A-8,kWh/d,0
55,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00032entrykWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00032,Csanadpalota,21X-HU-A-A0A0A-8,kWh/d,57508000
56,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00011entrykWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00011,Dravaszerdahely,21X-HU-A-A0A0A-8,kWh/d,41751000
57,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00011exitkWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00011,Dravaszerdahely,21X-HU-A-A0A0A-8,kWh/d,0
58,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00027entrykWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00027,Balassagyarmat (HU) / Velké Zlievce (SK),21X-HU-A-A0A0A-8,kWh/d,7498000
59,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-10006entrykWh/d,1.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),21X-HU-A-A0A0A-8,kWh/d,0
60,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-10013entrykWh/d,14.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-10013,Kiskundorozsma-2 (HU) / Horgos (RS),21X-HU-A-A0A0A-8,kWh/d,108575000
61,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-00027exitkWh/d,0.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00027,Balassagyarmat (HU) / Velké Zlievce (SK),21X-HU-A-A0A0A-8,kWh/d,0
62,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-10013exitkWh/d,14.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-10013,Kiskundorozsma-2 (HU) / Horgos (RS),21X-HU-A-A0A0A-8,kWh/d,0
63,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001ITP-10006exitkWh/d,1.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),21X-HU-A-A0A0A-8,kWh/d,0
64,entry,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001PRD-00236entrykWh/d,3.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,PRD-00236,Aggregated Single Production (HU),21X-HU-A-A0A0A-8,kWh/d,72257908
65,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001DIS-00196exitkWh/d,17.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00196,Aggregated Distribution (HU),21X-HU-A-A0A0A-8,kWh/d,69161446
66,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001PRD-00235exitkWh/d,3.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,PRD-00235,Exit for Blending (HU),21X-HU-A-A0A0A-8,kWh/d,32486204
67,exit,Provisional,1Physical Flowday2023-06-012023-06-02HU-TSO-0001FNC-00200exitkWh/d,18.0,HU-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,FNC-00200,Aggregated Final Consumers (HU),21X-HU-A-A0A0A-8,kWh/d,61388664
68,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0001ITP-00096entrykWh/d,0.0,PL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00096,Mallnow,21V000000000003V,kWh/d,2402245
69,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0001ITP-00096exitkWh/d,0.0,PL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00096,Mallnow,21V000000000003V,kWh/d,0
70,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0001ITP-00293entrykWh/d,5.0,PL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00293,Point of Interconnection (PWP) (PL),21V000000000003V,kWh/d,0
71,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0001ITP-00293exitkWh/d,5.0,PL-TSO-0001,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00293,Point of Interconnection (PWP) (PL),21V000000000003V,kWh/d,4434640
72,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002PRD-00153entrykWh/d,3.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,PRD-00153,Domestic Gas Fields (PL),21X-PL-A-A0A0A-B,kWh/d,32946934
73,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002FNC-00008entrykWh/d,3.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,FNC-00008,Nitrogen Removal Plants (PL),21X-PL-A-A0A0A-B,kWh/d,25308461
74,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002FNC-00007exitkWh/d,18.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,FNC-00007,Gas mixing facilities (PL),21X-PL-A-A0A0A-B,kWh/d,0
75,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002DIS-00013entrykWh/d,17.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00013,Aggregated Distribution - H-gas (PL),21X-PL-A-A0A0A-B,kWh/d,745761
76,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002FNC-00002exitkWh/d,18.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,FNC-00002,Final Consumers H-gas (PL),21X-PL-A-A0A0A-B,kWh/d,97287032
77,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002DIS-00013exitkWh/d,17.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00013,Aggregated Distribution - H-gas (PL),21X-PL-A-A0A0A-B,kWh/d,231730515
78,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002PRD-00218entrykWh/d,3.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,PRD-00218,Domestic Gas Fields - L-gas (PL),21X-PL-A-A0A0A-B,kWh/d,5888404
79,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002PRD-00219exitkWh/d,3.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,PRD-00219,Nitrogen Removal Plants - L-gas (PL),21X-PL-A-A0A0A-B,kWh/d,2606231
80,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002FNC-00040exitkWh/d,18.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,FNC-00040,Final Consumers - L-gas (PL),21X-PL-A-A0A0A-B,kWh/d,311609
81,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002DIS-00193entrykWh/d,17.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00193,Aggregated Distribution - L-gas (PL),21X-PL-A-A0A0A-B,kWh/d,3573530
82,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002DIS-00193exitkWh/d,17.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,DIS-00193,Aggregated Distribution - L-gas (PL),21X-PL-A-A0A0A-B,kWh/d,6679679
83,entry,Provisional,1Physical Flowday2023-06-012023-06-02PL-TSO-0002ITP-00094entrykWh/d,1.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00094,Tieterowka,21X-PL-A-A0A0A-B,kWh/d,0
84,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002ITP-00158entrykWh/d,0.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),21X-PL-A-A0A0A-B,kWh/d,0
85,entry,Provisional,1Physical Flowday2023-06-012023-06-02PL-TSO-0002ITP-00092entrykWh/d,1.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00092,Wysokoje,21X-PL-A-A0A0A-B,kWh/d,0
86,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002ITP-00158exitkWh/d,0.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),21X-PL-A-A0A0A-B,kWh/d,0
87,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002UGS-00426entrykWh/d,6.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00426,IM Wierzchowice,21X-PL-A-A0A0A-B,kWh/d,0
88,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002UGS-00426exitkWh/d,6.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00426,IM Wierzchowice,21X-PL-A-A0A0A-B,kWh/d,0
89,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002UGS-00425entrykWh/d,6.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00425,GIM Sanok ,21X-PL-A-A0A0A-B,kWh/d,0
90,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002UGS-00425exitkWh/d,6.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00425,GIM Sanok ,21X-PL-A-A0A0A-B,kWh/d,82208991
91,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002UGS-00424entrykWh/d,6.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00424,GIM Kawerna,21X-PL-A-A0A0A-B,kWh/d,73417816
92,exit,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002UGS-00424exitkWh/d,6.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,UGS-00424,GIM Kawerna,21X-PL-A-A0A0A-B,kWh/d,0
93,entry,Confirmed,1Physical Flowday2023-06-012023-06-02PL-TSO-0002ITP-00293entrykWh/d,5.0,PL-TSO-0002,2023-06-01T06:00:00+02:00,2023-06-02T06:00:00+02:00,day,ITP-00293,Point of Interconnection (PWP) (PL),21X-PL-A-A0A0A-B,kWh/d,4434640
