,direction_key,flow_status,id,id_point_type,operator_key,period_from,period_to,period_type,point_key,point_label,tso_eic_code,unit,value
13,exit,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00153exitkWh/d,0.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00153,Ruse (BG) / Giurgiu (RO),21X-RO-A-A0A0A-S,kWh/d,0
14,exit,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00154exitkWh/d,14.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00154,Ungheni,21X-RO-A-A0A0A-S,kWh/d,0
15,entry,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00299entrykWh/d,1.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00299,Isaccea (RO) - Orlovka (UA) II,21X-RO-A-A0A0A-S,kWh/d,0
16,entry,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00300entrykWh/d,1.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00300,Isaccea (RO) - Orlovka (UA) III,21X-RO-A-A0A0A-S,kWh/d,189517593.5
17,exit,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00301exitkWh/d,0.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00301,Negru Voda II,21X-RO-A-A0A0A-S,kWh/d,0
18,exit,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00302exitkWh/d,0.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00302,Negru Voda III,21X-RO-A-A0A0A-S,kWh/d,214111131
19,entry,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001ITP-00438entrykWh/d,1.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),21X-RO-A-A0A0A-S,kWh/d,57557557.09
20,entry,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001PRD-00162entrykWh/d,3.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,PRD-00162,Production (RO),21X-RO-A-A0A0A-S,kWh/d,268445196.2
21,entry,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001UGS-00013entrykWh/d,6.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,UGS-00013,VIP Romgaz UGS (RO),21X-RO-A-A0A0A-S,kWh/d,55444631.72
22,exit,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001UGS-00013exitkWh/d,6.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,UGS-00013,VIP Romgaz UGS (RO),21X-RO-A-A0A0A-S,kWh/d,13224429.56
23,entry,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001UGS-00332entrykWh/d,6.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,UGS-00332,UGS Targu Mures,21X-RO-A-A0A0A-S,kWh/d,0
24,exit,Provisional,1Physical Flowday2019-11-012019-11-02RO-TSO-0001UGS-00332exitkWh/d,6.0,RO-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,UGS-00332,UGS Targu Mures,21X-RO-A-A0A0A-S,kWh/d,13548594.92
25,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00084exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),21X0000000013279,kWh/d,0
26,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00087exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00087,Isaccea (RO) - Orlovka (UA) I,21X0000000013279,kWh/d,65439878.67
27,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00089exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00089,Drozdovichi (UA)  -Drozdowicze (PL) ,21X0000000013279,kWh/d,148589256.1
28,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00095exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00095,Beregdaróc 1400 (HU) - Beregovo (UA) (UA>HU),21X0000000013279,kWh/d,449526723.5
29,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00167exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00167,Isaccea (RO) - Orlovka (UA),21X0000000013279,kWh/d,59129030.81
30,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00178entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00178,Belgorod (RU)/ Ukraine (UA),21X0000000013279,kWh/d,0
31,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00179entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00179,Pisarevka (RU)/Ukraine (UA),21X0000000013279,kWh/d,473614753
32,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00182entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00182,Serebryanka (RU) / Ukraine (UA),21X0000000013279,kWh/d,0
33,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00183entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00183,Sokhranovka (RU) / Ukraine (UA),21X0000000013279,kWh/d,78193881.75
34,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00184entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00184,Sudzha (RU) / Ukraine (UA),21X0000000013279,kWh/d,1917786915
35,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00185entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00185,Valuyki (RU) / Ukraine (UA),21X0000000013279,kWh/d,159537390.3
36,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00299exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00299,Isaccea (RO) - Orlovka (UA) II,21X0000000013279,kWh/d,192488480.1
37,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00300exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00300,Isaccea (RO) - Orlovka (UA) III,21X0000000013279,kWh/d,0
38,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00428exitkWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00428,Grebenyky,21X0000000013279,kWh/d,378731938.8
39,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00429exitkWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00429,Oleksiivka,21X0000000013279,kWh/d,0
40,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00431exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00431,Uzhgorod-1,21X0000000013279,kWh/d,0
41,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00432exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00432,Uzhgorod-2,21X0000000013279,kWh/d,707947577.4
42,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00433exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00433,Uzhgorod-3,21X0000000013279,kWh/d,257739192.3
43,exit,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00434exitkWh/d,1.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00434,Uzhgorod-4,21X0000000013279,kWh/d,639197891.6
44,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00440entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00440,GMS Caushany,21X0000000013279,kWh/d,309122287
45,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00441entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00441,Volchansk (RU) / Ukraine (UA),21X0000000013279,kWh/d,741606.714
46,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00442entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00442,Lozne,21X0000000013279,kWh/d,15824.2904
47,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00445entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00445,Kobryn,21X0000000013279,kWh/d,0
48,entry,Provisional,1Physical Flowday2019-11-012019-11-02UA-TSO-0001ITP-00446entrykWh/d,7.0,UA-TSO-0001,2019-11-01T05:00:00+01:00,2019-11-02T05:00:00+01:00,day,ITP-00446,Mozyr,21X0000000013279,kWh/d,0
49,entry,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00007entrykWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00007,Überackern SUDAL (AT) / Überackern 2 (DE),21X-AT-B-A0A0A-K,kWh/d,0
50,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00007exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00007,Überackern SUDAL (AT) / Überackern 2 (DE),21X-AT-B-A0A0A-K,kWh/d,53963210
51,entry,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00019entrykWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00019,Überackern ABG (AT) / Überackern (DE),21X-AT-B-A0A0A-K,kWh/d,0
52,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00019exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00019,Überackern ABG (AT) / Überackern (DE),21X-AT-B-A0A0A-K,kWh/d,11683929
53,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00043exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00043,Mosonmagyarovar,21X-AT-B-A0A0A-K,kWh/d,98004444
54,entry,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00062entrykWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00062,Baumgarten (Gas Connect Austria),21X-AT-B-A0A0A-K,kWh/d,93161145
55,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00079exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00079,Murfeld (AT) / Ceršak (SI),21X-AT-B-A0A0A-K,kWh/d,52131735
56,entry,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00140entrykWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00140,Oberkappel,21X-AT-B-A0A0A-K,kWh/d,111407142
57,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00140exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00140,Oberkappel,21X-AT-B-A0A0A-K,kWh/d,0
58,entry,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00162entrykWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00162,Baumgarten (WAG),21X-AT-B-A0A0A-K,kWh/d,215918547
59,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00162exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00162,Baumgarten (WAG),21X-AT-B-A0A0A-K,kWh/d,0
60,exit,Confirmed,1Physical Flowday2019-11-012019-11-02AT-TSO-0001ITP-00255exitkWh/d,0.0,AT-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00255,Petrzalka,21X-AT-B-A0A0A-K,kWh/d,0
61,entry,Provisional,1Physical Flowday2019-11-012019-11-02AT-TSO-0003ITP-00037entrykWh/d,0.0,AT-TSO-0003,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00037,Baumgarten (TAG),21X-AT-C-A0A0A-B,kWh/d,798806663
62,exit,Provisional,1Physical Flowday2019-11-012019-11-02AT-TSO-0003ITP-00037exitkWh/d,0.0,AT-TSO-0003,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00037,Baumgarten (TAG),21X-AT-C-A0A0A-B,kWh/d,0
63,entry,Provisional,1Physical Flowday2019-11-012019-11-02AT-TSO-0003ITP-00040entrykWh/d,0.0,AT-TSO-0003,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00040,Tarvisio (IT) / Arnoldstein (AT),21X-AT-C-A0A0A-B,kWh/d,0
64,exit,Provisional,1Physical Flowday2019-11-012019-11-02AT-TSO-0003ITP-00040exitkWh/d,0.0,AT-TSO-0003,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00040,Tarvisio (IT) / Arnoldstein (AT),21X-AT-C-A0A0A-B,kWh/d,636821417
65,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001DIS-00191entrykWh/d,17.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,DIS-00191,Distribution (BE) H-zone,21X-BE-A-A0A0A-Y,kWh/d,0
66,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001DIS-00191exitkWh/d,17.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,DIS-00191,Distribution (BE) H-zone,21X-BE-A-A0A0A-Y,kWh/d,160317082
67,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001DIS-00192entrykWh/d,17.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,DIS-00192,Distribution (BE) L-zone,21X-BE-A-A0A0A-Y,kWh/d,0
68,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001DIS-00192exitkWh/d,17.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,DIS-00192,Distribution (BE) L-zone,21X-BE-A-A0A0A-Y,kWh/d,134996456
69,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001FNC-00033entrykWh/d,18.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,FNC-00033,Final consumers (BE) (Fluxys) Industrial clients H-zone,21X-BE-A-A0A0A-Y,kWh/d,0
70,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001FNC-00033exitkWh/d,18.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,FNC-00033,Final consumers (BE) (Fluxys) Industrial clients H-zone,21X-BE-A-A0A0A-Y,kWh/d,119984824
71,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001FNC-00034entrykWh/d,18.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,FNC-00034,Final consumers (BE) (Fluxys) Industrial clients L-zone,21X-BE-A-A0A0A-Y,kWh/d,0
72,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001FNC-00034exitkWh/d,18.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,FNC-00034,Final consumers (BE) (Fluxys) Industrial clients L-zone,21X-BE-A-A0A0A-Y,kWh/d,9138606
73,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001FNC-00035entrykWh/d,18.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,FNC-00035,Final consumers (BE) (Fluxys) Power Plants H-zone,21X-BE-A-A0A0A-Y,kWh/d,0
74,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001FNC-00035exitkWh/d,18.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,FNC-00035,Final consumers (BE) (Fluxys) Power Plants H-zone,21X-BE-A-A0A0A-Y,kWh/d,135460346
75,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00038entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00038,Hilvarenbeek,21X-BE-A-A0A0A-Y,kWh/d,274558960
76,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00038exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00038,Hilvarenbeek,21X-BE-A-A0A0A-Y,kWh/d,0
77,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00061entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00061,Zeebrugge IZT,21X-BE-A-A0A0A-Y,kWh/d,44969
78,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00061exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00061,Zeebrugge IZT,21X-BE-A-A0A0A-Y,kWh/d,65250
79,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00088entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00088,Zandvliet H-gas,21X-BE-A-A0A0A-Y,kWh/d,60006228
80,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00088exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00088,Zandvliet H-gas,21X-BE-A-A0A0A-Y,kWh/d,0
81,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00101entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00101,Zelzate,21X-BE-A-A0A0A-Y,kWh/d,0
82,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00101exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00101,Zelzate,21X-BE-A-A0A0A-Y,kWh/d,211093286
83,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00106entrykWh/d,1.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00106,Zeebrugge ZPT,21X-BE-A-A0A0A-Y,kWh/d,463905014
84,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00106exitkWh/d,1.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00106,Zeebrugge ZPT,21X-BE-A-A0A0A-Y,kWh/d,0
85,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00110entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00110,Zelzate (Zebra Pijpleiding),21X-BE-A-A0A0A-Y,kWh/d,0
86,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00110exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00110,Zelzate (Zebra Pijpleiding),21X-BE-A-A0A0A-Y,kWh/d,52054991
87,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00112entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),21X-BE-A-A0A0A-Y,kWh/d,1490292
88,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00112exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00112,Eynatten 1 (BE) // Lichtenbusch / Raeren (DE),21X-BE-A-A0A0A-Y,kWh/d,0
89,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00113entrykWh/d,5.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00113,GDLux (BE) / Bras Petange (LU),21X-BE-A-A0A0A-Y,kWh/d,0
90,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00113exitkWh/d,5.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00113,GDLux (BE) / Bras Petange (LU),21X-BE-A-A0A0A-Y,kWh/d,21361789
91,entry,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00115entrykWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00115,Blaregnies L (BE) / Taisnières B (FR),21X-BE-A-A0A0A-Y,kWh/d,0
92,exit,Confirmed,1Physical Flowday2019-11-012019-11-02BE-TSO-0001ITP-00115exitkWh/d,0.0,BE-TSO-0001,2019-11-01T06:00:00+01:00,2019-11-02T06:00:00+01:00,day,ITP-00115,Blaregnies L (BE) / Taisnières B (FR),21X-BE-A-A0A0A-Y,kWh/d,126087068
