,direction_key,flow_status,id,id_point_type,operator_key,period_from,period_to,period_type,point_key,point_label,tso_eic_code,unit,value
0,entry,Confirmed,1Physical Flowday2019-06-302019-07-01CZ-TSO-0001ITP-00537entrykWh/d,0.0,CZ-TSO-0001,2019-07-01T00:00:00+02:00,2019-07-02T00:00:00+02:00,day,ITP-00537,VIP Brandov-GASPOOL,21X000000001304L,kWh/d,0
1,exit,Confirmed,1Physical Flowday2019-06-302019-07-01CZ-TSO-0001ITP-00537exitkWh/d,0.0,CZ-TSO-0001,2019-07-01T00:00:00+02:00,2019-07-02T00:00:00+02:00,day,ITP-00537,VIP Brandov-GASPOOL,21X000000001304L,kWh/d,0
2,entry,Confirmed,1Physical Flowday2019-06-302019-07-01CZ-TSO-0001ITP-00538entrykWh/d,0.0,CZ-TSO-0001,2019-07-01T00:00:00+02:00,2019-07-02T00:00:00+02:00,day,ITP-00538,VIP Waidhaus NCG,21X000000001304L,kWh/d,0
3,exit,Confirmed,1Physical Flowday2019-06-302019-07-01CZ-TSO-0001ITP-00538exitkWh/d,0.0,CZ-TSO-0001,2019-07-01T00:00:00+02:00,2019-07-02T00:00:00+02:00,day,ITP-00538,VIP Waidhaus NCG,21X000000001304L,kWh/d,0
4,entry,Confirmed,1Physical Flowday2019-06-302019-07-01CZ-TSO-0001UGS-00446entrykWh/d,6.0,CZ-TSO-0001,2019-07-01T00:00:00+02:00,2019-07-02T00:00:00+02:00,day,UGS-00446,VGS Moravia,21X000000001304L,kWh/d,0
5,exit,Confirmed,1Physical Flowday2019-06-302019-07-01CZ-TSO-0001UGS-00446exitkWh/d,6.0,CZ-TSO-0001,2019-07-01T00:00:00+02:00,2019-07-02T00:00:00+02:00,day,UGS-00446,VGS Moravia,21X000000001304L,kWh/d,0
6,entry,Confirmed,1Physical Flowday2019-06-302019-07-02ES-TSO-0006ITP-00304entrykWh/d,0.0,ES-TSO-0006,2019-07-01T01:00:00+02:00,2019-07-02T06:00:00+02:00,day,ITP-00304,VIP PIRINEOS,21X000000001254A,kWh/d,105416165
7,exit,Provisional,1Physical Flowday2019-07-012019-07-02UA-TSO-0001ITP-00084exitkWh/d,,UA-TSO-0001,2019-07-01T05:00:00+02:00,2019-07-02T05:00:00+02:00,day,ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),21X0000000013279,kWh/d,0
8,exit,Provisional,1Physical Flowday2019-07-012019-07-02UA-TSO-0001ITP-00087exitkWh/d,,UA-TSO-0001,2019-07-01T05:00:00+02:00,2019-07-02T05:00:00+02:00,day,ITP-00087,Isaccea (RO) - Orlovka (UA) I,21X0000000013279,kWh/d,46208148.62
9,exit,Provisional,1Physical Flowday2019-07-012019-07-02UA-TSO-0001ITP-00089exitkWh/d,,UA-TSO-0001,2019-07-01T05:00:00+02:00,2019-07-02T05:00:00+02:00,day,ITP-00089,Drozdovichi (UA)  -Drozdowicze (PL) ,21X0000000013279,kWh/d,116237546.9
