,direction_key,flow_status,id,id_point_type,operator_key,period_from,period_to,period_type,point_key,point_label,tso_eic_code,unit,value
0,entry,Confirmed,1Physical Flowday2019-05-312019-06-01CZ-TSO-0001ITP-00537entrykWh/d,,CZ-TSO-0001,2019-06-01T00:00:00+02:00,2019-06-02T00:00:00+02:00,day,ITP-00537,VIP Brandov-GASPOOL,21X000000001304L,kWh/d,0
1,exit,Confirmed,1Physical Flowday2019-05-312019-06-01CZ-TSO-0001ITP-00537exitkWh/d,,CZ-TSO-0001,2019-06-01T00:00:00+02:00,2019-06-02T00:00:00+02:00,day,ITP-00537,VIP Brandov-GASPOOL,21X000000001304L,kWh/d,0
2,entry,Confirmed,1Physical Flowday2019-05-312019-06-01CZ-TSO-0001ITP-00538entrykWh/d,,CZ-TSO-0001,2019-06-01T00:00:00+02:00,2019-06-02T00:00:00+02:00,day,ITP-00538,VIP Waidhaus NCG,21X000000001304L,kWh/d,0
3,exit,Confirmed,1Physical Flowday2019-05-312019-06-01CZ-TSO-0001ITP-00538exitkWh/d,,CZ-TSO-0001,2019-06-01T00:00:00+02:00,2019-06-02T00:00:00+02:00,day,ITP-00538,VIP Waidhaus NCG,21X000000001304L,kWh/d,0
4,entry,Confirmed,1Physical Flowday2019-05-312019-06-01CZ-TSO-0001UGS-00446entrykWh/d,,CZ-TSO-0001,2019-06-01T00:00:00+02:00,2019-06-02T00:00:00+02:00,day,UGS-00446,VGS Moravia,21X000000001304L,kWh/d,0
5,exit,Confirmed,1Physical Flowday2019-05-312019-06-01CZ-TSO-0001UGS-00446exitkWh/d,,CZ-TSO-0001,2019-06-01T00:00:00+02:00,2019-06-02T00:00:00+02:00,day,UGS-00446,VGS Moravia,21X000000001304L,kWh/d,0
6,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00084exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00084,Mediesu Aurit (RO) - Tekovo (UA),21X0000000013279,kWh/d,0
7,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00087exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00087,Isaccea (RO) - Orlovka (UA) I,21X0000000013279,kWh/d,35097411.89
8,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00089exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00089,Drozdovichi (UA)  -Drozdowicze (PL) ,21X0000000013279,kWh/d,102012528.8
9,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00095exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00095,Beregdaróc 1400 (HU) - Beregovo (UA) (UA>HU),21X0000000013279,kWh/d,571089186
10,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00167exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00167,Isaccea (RO) - Orlovka (UA),21X0000000013279,kWh/d,0
11,entry,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00178entrykWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00178,Belgorod (RU)/ Ukraine (UA),21X0000000013279,kWh/d,0
12,entry,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00179entrykWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00179,Pisarevka (RU)/Ukraine (UA),21X0000000013279,kWh/d,442165652.8
13,entry,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00182entrykWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00182,Serebryanka (RU) / Ukraine (UA),21X0000000013279,kWh/d,0
14,entry,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00183entrykWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00183,Sokhranovka (RU) / Ukraine (UA),21X0000000013279,kWh/d,0
15,entry,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00184entrykWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00184,Sudzha (RU) / Ukraine (UA),21X0000000013279,kWh/d,2218859188
16,entry,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00185entrykWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00185,Valuyki (RU) / Ukraine (UA),21X0000000013279,kWh/d,80527865.48
17,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00299exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00299,Isaccea (RO) - Orlovka (UA) II,21X0000000013279,kWh/d,146162461.8
18,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00300exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00300,Isaccea (RO) - Orlovka (UA) III,21X0000000013279,kWh/d,88308648.93
19,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00428exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00428,Grebenyky,21X0000000013279,kWh/d,295856902.1
20,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00429exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00429,Oleksiivka,21X0000000013279,kWh/d,0
21,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00431exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00431,Uzhgorod-1,21X0000000013279,kWh/d,0
22,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00432exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00432,Uzhgorod-2,21X0000000013279,kWh/d,731396269.5
23,exit,Provisional,1Physical Flowday2019-06-012019-06-02UA-TSO-0001ITP-00433exitkWh/d,,UA-TSO-0001,2019-06-01T05:00:00+02:00,2019-06-02T05:00:00+02:00,day,ITP-00433,Uzhgorod-3,21X0000000013279,kWh/d,368809645.2
