,direction_key,flow_status,id,id_point_type,operator_key,period_from,period_to,period_type,point_key,point_label,tso_eic_code,unit,value
74,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00258entrykWh/d,0.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00258,'s Gravenvoeren Dilsen (BE) // 's Gravenvoeren/Obbicht (NL),21X-BE-A-A0A0A-Y,kWh/d,22268910
75,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00258exitkWh/d,0.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00258,'s Gravenvoeren Dilsen (BE) // 's Gravenvoeren/Obbicht (NL),21X-BE-A-A0A0A-Y,kWh/d,0
76,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00289entrykWh/d,5.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00289,BE Quality Conversion Point H-Zone,21X-BE-A-A0A0A-Y,kWh/d,0
77,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00289exitkWh/d,5.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00289,BE Quality Conversion Point H-Zone,21X-BE-A-A0A0A-Y,kWh/d,607715
78,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00290entrykWh/d,5.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00290,BE Quality Conversion Point L-Zone,21X-BE-A-A0A0A-Y,kWh/d,607715
79,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00290exitkWh/d,5.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00290,BE Quality Conversion Point L-Zone,21X-BE-A-A0A0A-Y,kWh/d,0
80,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00526entrykWh/d,0.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00526,VIRTUALYS,21X-BE-A-A0A0A-Y,kWh/d,0
81,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00526exitkWh/d,0.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00526,VIRTUALYS,21X-BE-A-A0A0A-Y,kWh/d,306613761
82,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00542entrykWh/d,0.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00542,VIP Belgium - NCG,21X-BE-A-A0A0A-Y,kWh/d,0
83,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001ITP-00542exitkWh/d,0.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00542,VIP Belgium - NCG,21X-BE-A-A0A0A-Y,kWh/d,0
84,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001LNG-00017entrykWh/d,2.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,LNG-00017,Zeebrugge LNG,21X-BE-A-A0A0A-Y,kWh/d,321190386
85,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001LNG-00017exitkWh/d,2.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,LNG-00017,Zeebrugge LNG,21X-BE-A-A0A0A-Y,kWh/d,0
86,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001UGS-00002entrykWh/d,6.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,UGS-00002,Loenhout Storage,21X-BE-A-A0A0A-Y,kWh/d,0
87,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001UGS-00002exitkWh/d,6.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,UGS-00002,Loenhout Storage,21X-BE-A-A0A0A-Y,kWh/d,23711559
88,entry,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001VTP-00029entrykWh/d,9.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,VTP-00029,Zeebrugge Beach,21X-BE-A-A0A0A-Y,kWh/d,0
89,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BE-TSO-0001VTP-00029exitkWh/d,9.0,BE-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,VTP-00029,Zeebrugge Beach,21X-BE-A-A0A0A-Y,kWh/d,0
90,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BG-TSO-0001FNC-00016exitkWh/d,18.0,BG-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,FNC-00016,Aggregated exits NGTN (BG),21X-BG-A-A0A0A-C,kWh/d,57071980
91,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BG-TSO-0001FNC-00017exitkWh/d,18.0,BG-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,FNC-00017,Aggregated exits GTNTT (BG),21X-BG-A-A0A0A-C,kWh/d,1030543
92,exit,Confirmed,1Physical Flowday2019-10-012019-10-02BG-TSO-0001ITP-00036exitkWh/d,14.0,BG-TSO-0001,2019-10-01T06:00:00+02:00,2019-10-02T06:00:00+02:00,day,ITP-00036,Kyustendil (BG) / Zidilovo (MK),21X-BG-A-A0A0A-C,kWh/d,1870025
