fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,1133925542.0,1489879034.0,-355953492.0
Austria,Hungary,1598056549.0,1598056666.0,-117.0
Austria,Italy,5181125315.0,5190337989.0,-9212674.0
Austria,Slovakia,0.0,37852094244.0,-37852094244.0
Austria,Slovenia,460484820.0,520607746.0,-60122926.0
Belarus,Lithuania,905631399.0,0.0,905631399.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,4310446668.0,4310446672.0,-4.0
Belgium,Germany,620861042.0,660304672.0,-39443630.0
Belgium,Luxemburg,201305620.0,201305563.0,57.0
Belgium,Netherlands,4933590874.9,5411664772.8,-478073897.9000006
Belgium,Norway,5081703830.0,0.0,5081703830.0
Belgium,United Kingdom,8303492.0,8664725.0,-361233.0
Bulgaria,Greece,476554554.0,476554554.0,0.0
Bulgaria,North Macedonia,0.0,61386909.0,-61386909.0
Bulgaria,Romania,5983811030.4,730978354.0,5252832676.4
Bulgaria,Turkey,0.0,1646594055.0,-1646594055.0
Croatia,Hungary,476276763.0,476363000.0,-86237.0
Croatia,Slovenia,232103467.0,205946025.0,26157442.0
Czechia,Germany,20343136844.0,21815938045.0,-1472801201.0
Czechia,Poland,144457694.0,159249353.0,-14791659.0
Czechia,Slovakia,526816870.0,651315799.0,-124498929.0
Denmark,Germany,2223840698.0,0.0,2223840698.0
Estonia,Latvia,1555119360.333,521547837.333,1033571523.0
Estonia,Russia,474156851.33000004,38384184.003,435772667.327
France,Belgium,4310446668.0,4310446672.0,-4.0
France,Germany,1949490561.0,1949488000.0,2561.0
France,Spain,1845402231.0,1834825307.0,10576924.0
France,Switzerland,0.0,4418678012.0,-4418678012.0
Germany,Austria,1974520686.0,1831276896.0,143243790.0
Germany,Belgium,620861042.0,660304672.0,-39443630.0
Germany,Czechia,26555404429.0,10178620469.0,16376783960.0
Germany,Denmark,2223840698.0,0.0,2223840698.0
Germany,France,3898981122.0,1949488000.0,1949493122.0
Germany,Luxemburg,42805122.0,42805111.0,11.0
Germany,Netherlands,5922522774.0,10074333153.88,-4151810379.879999
Germany,Norway,7219877292.8,0.0,7219877292.8
Germany,Poland,9600328877.0,8733505273.083,866823603.9169998
Germany,Switzerland,0.0,37372559126.4,-37372559126.4
Greece,Bulgaria,476554554.0,476554554.0,0.0
Greece,Turkey,304214579.0,0.0,304214579.0
Hungary,Austria,1598056549.0,1598056666.0,-117.0
Hungary,Croatia,476276763.0,476363000.0,-86237.0
Hungary,Romania,492198044.84000003,536552000.0,-44353955.15999997
Hungary,Serbia,0.0,790716000.0,-790716000.0
Hungary,Slovakia,366724392.0,729802000.0,-363077608.0
