fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,3026982228.0,5832099355.0,-2805117127.0
Austria,Hungary,1679372655.0,1678372777.0,999878.0
Austria,Italy,11753050039.0,11754388137.0,-1338098.0
Austria,Slovakia,0.0,58927496748.0,-58927496748.0
Austria,Slovenia,336897600.0,367876935.0,-30979335.0
Belarus,Lithuania,726433953.0,0.0,726433953.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,6326867719.0,6326864073.0,3646.0
Belgium,Germany,230159332.0,2875471997.0,-2645312665.0
Belgium,Luxemburg,254702869.0,254702826.0,43.0
Belgium,Netherlands,6090456010.5,6613505359.5,-523049349.0
Belgium,Norway,5193934286.0,0.0,5193934286.0
Belgium,United Kingdom,4427564548.0,4123448054.0,304116494.0
Bulgaria,Greece,770951333.0,761193998.0,9757335.0
Bulgaria,North Macedonia,0.0,15111324.0,-15111324.0
Bulgaria,Romania,5892748650.0,639338495.6522,5253410154.3478
Bulgaria,Turkey,0.0,1430624930.0,-1430624930.0
Croatia,Hungary,521569632.0,521570000.0,-368.0
Croatia,Slovenia,112559004.0,103453241.0,9105763.0
Czechia,Germany,30149589979.1,21795743872.0,8353846107.099998
Czechia,Poland,31745682.0,31671652.0,74030.0
Czechia,Slovakia,1745874500.0,2072095440.0,-326220940.0
Denmark,Germany,0.0,118938032.0,-118938032.0
Estonia,Latvia,2088623126.859,968858397.859,1119764729.0
Estonia,Russia,1075479991.31,12836944.549,1062643046.7609999
France,Belgium,6326867719.0,6326864073.0,3646.0
France,Germany,885343414.0,885152000.0,191414.0
France,Spain,1313961558.0,1276445598.0,37515960.0
France,Switzerland,0.0,5579425071.0,-5579425071.0
Germany,Austria,5463917544.0,4126345207.0,1337572337.0
Germany,Belgium,230159332.0,2875471997.0,-2645312665.0
Germany,Czechia,40806756417.1,7867343090.0,32939413327.1
Germany,Denmark,0.0,118938032.0,-118938032.0
Germany,France,1770686828.0,885152000.0,885534828.0
Germany,Luxemburg,709478.0,709479.0,-1.0
Germany,Netherlands,3999688529.7,7991227264.59,-3991538734.8900003
Germany,Norway,7200964592.5,0.0,7200964592.5
Germany,Poland,9484438181.0,8651663369.11,832774811.8899994
Germany,Switzerland,0.0,26545721533.0,-26545721533.0
Greece,Bulgaria,770951333.0,761193998.0,9757335.0
Greece,Turkey,362960367.0,0.0,362960367.0
Hungary,Austria,1679372655.0,1678372777.0,999878.0
Hungary,Croatia,521569632.0,521570000.0,-368.0
Hungary,Romania,387930540.53000003,429085000.0,-41154459.46999997
Hungary,Serbia,0.0,492001000.0,-492001000.0
Hungary,Slovakia,0.0,341176000.0,-341176000.0
Hungary,Ukraine,0.0,1448771000.0,-1448771000.0
Ireland,United Kingdom,0.0,1438445115.0,-1438445115.0
Italy,Austria,11753050039.0,11754388137.0,-1338098.0
Italy,San Marino,0.0,13182057.0,-13182057.0
Italy,Slovenia,1203331.0,1203217.0,114.0
Italy,Switzerland,8274414896.0,31785270.0,8242629626.0
Latvia,Estonia,2088623126.859,968858397.859,1119764729.0
Latvia,Lithuania,45081823.0,45081823.0,0.0
Latvia,Russia,956021453.31,12836944.549,943184508.7609999
Libya,Italy,2224393307.0,0.0,2224393307.0
Lithuania,Latvia,45081823.0,45081823.0,0.0
Lithuania,Russia,0.0,700079694.0,-700079694.0
Luxemburg,Belgium,254702869.0,254702826.0,43.0
Luxemburg,Germany,709478.0,709479.0,-1.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,3370688721.0,0.0,3370688721.0
Netherlands,Belgium,6090456010.5,6613505359.5,-523049349.0
Netherlands,Germany,6274438756.2,14575155550.49,-8300716794.29
Netherlands,United Kingdom,0.0,10874741.0,-10874741.0
North Macedonia,Bulgaria,0.0,15111324.0,-15111324.0
Norway,Belgium,5193934286.0,0.0,5193934286.0
Norway,France,6396015329.0,0.0,6396015329.0
Norway,Germany,7200964592.5,0.0,7200964592.5
Norway,United Kingdom,10844163458.0,0.0,10844163458.0
Poland,Czechia,31671652.0,31671652.0,0.0
Poland,Germany,9484438181.0,8651663369.11,832774811.8899994
Portugal,Spain,205810290.0,218237251.0,-12426961.0
Romania,Bulgaria,5892748650.0,639338495.6522,5253410154.3478
Romania,Hungary,387930540.53000003,429085000.0,-41154459.46999997
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,3079806318.03,3314065514.91,-234259196.87999964
Russia,Estonia,1075479991.31,12836944.549,1062643046.7609999
Russia,Finland,569155287.0,0.0,569155287.0
Russia,Latvia,956021453.31,12836944.549,943184508.7609999
Russia,Ukraine,31600212805.6826,0.0,31600212805.6826
Slovakia,Austria,0.0,44195622561.0,-44195622561.0
Slovakia,Czechia,1745874500.0,2072095440.0,-326220940.0
Slovakia,Hungary,0.0,341176000.0,-341176000.0
Slovakia,Ukraine,19329065410.0,3403947072.0,15925118338.0
Slovenia,Austria,336897600.0,367876935.0,-30979335.0
Slovenia,Croatia,112559004.0,103453241.0,9105763.0
Slovenia,Italy,1203331.0,1203217.0,114.0
Spain,France,1313961558.0,1276445598.0,37515960.0
Spain,Morocco,1156739747.0,0.0,1156739747.0
Spain,Portugal,205810290.0,218237251.0,-12426961.0
Switzerland,France,0.0,5579425071.0,-5579425071.0
Switzerland,Germany,0.0,8889216767.0,-8889216767.0
Switzerland,Italy,8274414896.0,0.0,8274414896.0
Turkey,Bulgaria,0.0,1430624930.0,-1430624930.0
Turkey,Greece,725920734.0,0.0,725920734.0
Ukraine,Hungary,6126226000.0,6163909948.2,-37683948.19999981
Ukraine,Moldavia,3370688721.0,3589901327.6,-219212606.5999999
Ukraine,Romania,3079806318.03,3314065514.91,-234259196.87999964
Ukraine,Slovakia,19329065410.0,3403947072.0,15925118338.0
