fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,1388124425.0,1815198391.0,-427073966.0
Austria,Hungary,795463488.0,796816388.0,-1352900.0
Austria,Italy,8495949689.0,8495940736.0,8953.0
Austria,Slovakia,0.0,48684434244.0,-48684434244.0
Austria,Slovenia,517054852.0,577059995.0,-60005143.0
Belarus,Lithuania,928977083.0,0.0,928977083.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,2784618744.0,2784618879.0,-135.0
Belgium,Germany,357037820.555,468530486.0,-111492665.445
Belgium,Luxemburg,176927045.0,210429821.0,-33502776.0
Belgium,Netherlands,6046352414.3,6354598662.5,-308246248.1999998
Belgium,Norway,5033212540.0,0.0,5033212540.0
Belgium,United Kingdom,24341031.0,24632235.0,-291204.0
Bulgaria,Greece,91579580.0,95590698.0,-4011118.0
Bulgaria,North Macedonia,0.0,74224892.0,-74224892.0
Bulgaria,Romania,5203455624.92,835797369.0,4367658255.92
Bulgaria,Turkey,0.0,1810148950.0,-1810148950.0
Croatia,Hungary,460589158.0,458680000.0,1909158.0
Croatia,Slovenia,270268560.0,243343432.0,26925128.0
Czechia,Germany,21440107677.0,24890800384.0,-3450692707.0
Czechia,Poland,105621.0,0.0,105621.0
Czechia,Slovakia,1562152614.0,1415037615.0,147114999.0
Denmark,Germany,2767457672.0,0.0,2767457672.0
Estonia,Latvia,164878324.0,301200989.0,-136322665.0
Estonia,Russia,0.0,0.0,0.0
France,Belgium,2784618744.0,2784618879.0,-135.0
France,Germany,1028440786.0,1028416000.0,24786.0
France,Spain,500515228.0,502790110.0,-2274882.0
France,Switzerland,0.0,5250508624.0,-5250508624.0
Germany,Austria,1822911241.0,2178884107.0,-355972866.0
Germany,Belgium,357037820.555,468530486.0,-111492665.445
Germany,Czechia,27377889392.0,12141153050.0,15236736342.0
Germany,Denmark,2767457672.0,0.0,2767457672.0
Germany,France,2056881572.0,1028416000.0,1028465572.0
Germany,Luxemburg,93237197.0,93337834.0,-100637.0
Germany,Netherlands,6349529695.2,10235708342.1,-3886178646.9000006
Germany,Norway,7297010010.0,0.0,7297010010.0
Germany,Poland,9645304794.0,8772510600.01,872794193.9899998
Germany,Switzerland,1230119.9579999999,24116433629.72,-24115203509.762
Greece,Bulgaria,91579580.0,95590698.0,-4011118.0
Greece,Turkey,163767586.0,0.0,163767586.0
Hungary,Austria,795463488.0,796816388.0,-1352900.0
Hungary,Croatia,460589158.0,458680000.0,1909158.0
Hungary,Romania,540746470.45,538865000.0,1881470.4500000477
Hungary,Serbia,0.0,1073630800.0,-1073630800.0
Hungary,Slovakia,419988881.0,404350000.0,15638881.0
Hungary,Ukraine,0.0,515238000.0,-515238000.0
Ireland,United Kingdom,0.0,1661159400.0,-1661159400.0
Italy,Austria,8495949689.0,8495940736.0,8953.0
Italy,San Marino,0.0,15673797.0,-15673797.0
Italy,Slovenia,0.0,0.0,0.0
Italy,Switzerland,6769147266.0,49082277.0,6720064989.0
Latvia,Estonia,164878324.0,301200989.0,-136322665.0
Latvia,Lithuania,247813385.0,247813385.0,0.0
Libya,Italy,2059956716.0,0.0,2059956716.0
Lithuania,Latvia,247813385.0,247813385.0,0.0
Lithuania,Russia,0.0,859149189.0,-859149189.0
Luxemburg,Belgium,176927045.0,210429821.0,-33502776.0
Luxemburg,Germany,93237197.0,93337834.0,-100637.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,3403895654.9,149973873.456,3253921781.4440002
Netherlands,Belgium,6046352414.3,6354598662.5,-308246248.1999998
Netherlands,Germany,9236966629.122,16406749801.5,-7169783172.378
Netherlands,United Kingdom,35682395.0,162533560.0,-126851165.0
North Macedonia,Bulgaria,0.0,74224892.0,-74224892.0
Norway,Belgium,5033212540.0,0.0,5033212540.0
Norway,France,5014158514.0,0.0,5014158514.0
Norway,Germany,7297010010.0,0.0,7297010010.0
Norway,United Kingdom,13270720401.0,0.0,13270720401.0
Poland,Czechia,0.0,0.0,0.0
Poland,Germany,9645304794.0,8772510600.01,872794193.9899998
Portugal,Spain,117699811.0,118563592.0,-863781.0
Romania,Bulgaria,5203455624.92,835797369.0,4367658255.92
Romania,Hungary,540746470.45,538865000.0,1881470.4500000477
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,3278058012.24,2936455988.69,341602023.5499997
Russia,Estonia,0.0,0.0,0.0
Russia,Finland,835225527.0,0.0,835225527.0
Russia,Ukraine,28854004160.5687,0.0,28854004160.5687
Slovakia,Austria,0.0,36513325683.0,-36513325683.0
Slovakia,Czechia,1562152614.0,1415037615.0,147114999.0
Slovakia,Hungary,419988881.0,404350000.0,15638881.0
Slovakia,Ukraine,16394005876.0,2062155038.0,14331850838.0
Slovenia,Austria,517054852.0,577059995.0,-60005143.0
Slovenia,Croatia,270268560.0,243343432.0,26925128.0
Slovenia,Italy,0.0,0.0,0.0
Spain,France,500515228.0,502790110.0,-2274882.0
Spain,Morocco,2578751673.0,0.0,2578751673.0
Spain,Portugal,117699811.0,118563592.0,-863781.0
Switzerland,France,0.0,5250508624.0,-5250508624.0
Switzerland,Germany,410039.986,9280163847.24,-9279753807.254
Switzerland,Italy,6769147266.0,0.0,6769147266.0
Turkey,Bulgaria,0.0,1810148950.0,-1810148950.0
Turkey,Greece,327535172.0,0.0,327535172.0
Ukraine,Hungary,4578739000.0,4607224451.7,-28485451.69999981
Ukraine,Moldavia,3403895654.9,3868889021.456,-464993366.55599976
Ukraine,Romania,3278058012.24,3300429737.59,-22371725.35000038
Ukraine,Slovakia,16394005876.0,2062155038.0,14331850838.0
