countryA,countryB,entryFlow,exitFlow
Austria,Austria,0.0,156403137.0
Austria,Germany,1303288871.0,1326044632.0
Austria,Hungary,1503172380.0,1503150554.0
Austria,Italy,8801507081.0,8801490456.0
Austria,Slovakia,0.0,51550422768.0
Austria,Slovenia,495953163.0,546564792.0
Belgium,Belgium,4267459582.0,17335955706.0
Belgium,France,5277935215.0,5277935220.0
Belgium,Germany,1172076719.0,1172076737.0
Belgium,Luxemburg,348568098.0,348567931.0
Belgium,Netherlands,6950122115.0,6953153021.4
Belgium,Norway,5122372123.0,0.0
Belgium,United Kingdom,0.0,435780158.0
Bulgaria,Bulgaria,621469998.0,1286778666.0
Bulgaria,Greece,1092434146.0,1092434153.0
Bulgaria,North Macedonia,0.0,114414034.0
Bulgaria,Romania,6437652763.73,975884501.0
Bulgaria,Turkey,0.0,1501362185.0
Croatia,Croatia,819613030.0,1234917391.0
Croatia,Hungary,525423306.0,525033000.0
Croatia,Slovenia,141141896.0,128658512.0
Czechia,Czechia,4190061642.0,51511018.0
Czechia,Germany,33206950287.0,30904208990.0
Czechia,Poland,265580735.0,292127225.0
Czechia,Slovakia,582755305.0,549274985.0
Denmark,Denmark,1444243382.0,0.0
Denmark,Germany,0.0,148591660.0
Estonia,Estonia,0.0,236330457.32
Estonia,Latvia,830668586.0,360183212.0
Estonia,Russia,369338377.0,145767864.0
Finland,Russia,1123842984.0,0.0
France,Belgium,5277935215.0,5277935220.0
France,France,23812993822.0,24483142162.0
France,Germany,3987865866.0,0.0
France,Norway,5794386253.0,0.0
France,Spain,2190773061.0,2143876903.0
France,Switzerland,0.0,4470224611.0
Germany,Austria,1123876415.0,2114483134.0
Germany,Belgium,1172076719.0,1172076737.0
Germany,Czechia,22435660622.0,12425704024.0
Germany,Denmark,0.0,148591660.0
Germany,France,1993932933.0,0.0
Germany,Germany,15929372254.06,16533365640.23
Germany,Luxemburg,63062292.0,63062290.0
Germany,Netherlands,11092301858.708,11733879573.4
Germany,Norway,6986626253.5,0.0
Germany,Poland,8992119765.0,8204606900.41
Germany,Switzerland,0.0,26723927606.4
Greece,Bulgaria,1092434146.0,1092434153.0
Greece,Greece,626498287.0,1814716213.0
Greece,Turkey,323358230.0,0.0
Hungary,Austria,1503172380.0,1503150554.0
Hungary,Croatia,525423306.0,525033000.0
Hungary,Hungary,4997037103.0,5454164803.0
Hungary,Romania,488405311.87,488367000.0
Hungary,Serbia,0.0,1230226000.0
Hungary,Slovakia,0.0,123381000.0
Hungary,Ukraine,3537740000.0,284086000.0
Ireland,United Kingdom,0.0,1392514980.0
Italy,Austria,8801507081.0,8801490456.0
Italy,Italy,29534649839.0,34778519169.0
Italy,Libya,1645054394.0,0.0
Italy,San Marino,0.0,30374292.0
Italy,Slovenia,0.0,0.0
Italy,Switzerland,5355160662.0,71228202.0
Latvia,Estonia,830668586.0,360183212.0
Latvia,Lithuania,0.0,0.0
Latvia,Russia,169875750.0,145767864.0
Lithuania,Belarus,1773104962.0,0.0
Lithuania,Latvia,0.0,0.0
Lithuania,Lithuania,22962120.0,0.0
Lithuania,Russia,0.0,866939164.0
Luxemburg,Belgium,348568098.0,348567931.0
Luxemburg,Germany,63062292.0,63062290.0
Luxemburg,Luxemburg,0.0,829451374.0
Moldavia,Romania,0.0,0.0
Moldavia,Ukraine,4168623949.3,271405816.17
Morocco,Spain,2407164122.0,0.0
Netherlands,Belgium,6950122115.0,6953153021.4
Netherlands,Germany,5812086912.4,20218015236.9
Netherlands,Netherlands,45087461273.2,22093689235.6
Netherlands,United Kingdom,0.0,2800414110.7
North Macedonia,Bulgaria,0.0,114414034.0
Norway,Belgium,5122372123.0,0.0
Norway,Germany,6986626253.5,0.0
Poland,Czechia,265701432.0,292127225.0
Poland,Germany,8992119765.0,8204606900.41
Poland,Poland,6673354517.0,16982814616.0
Portugal,Portugal,3618068986.0,1816599054.0
Portugal,Spain,141863924.0,128413811.0
Romania,Bulgaria,6437652763.73,975884501.0
Romania,Hungary,488405311.87,488367000.0
Romania,Moldavia,0.0,0.0
Romania,Romania,5936629741.066,5584382127.5
Romania,Ukraine,4320560834.94,4054180166.1
Russia,Estonia,369338377.0,145767864.0
Russia,Latvia,169875750.0,145767864.0
Slovakia,Austria,0.0,38662817076.0
Slovakia,Czechia,582755305.0,549274985.0
Slovakia,Hungary,0.0,123381000.0
Slovakia,Ukraine,15853270543.0,1837550971.0
Slovenia,Austria,495953163.0,546564792.0
Slovenia,Croatia,141141896.0,128658512.0
Slovenia,Italy,0.0,0.0
Slovenia,Slovenia,0.0,369514518.0
Spain,France,2190773061.0,2143876903.0
Spain,Portugal,141863924.0,128413811.0
Spain,Spain,5267793721.0,9562685091.0
Switzerland,France,0.0,4470224611.0
Switzerland,Germany,0.0,8926841374.8
Switzerland,Italy,5355160662.0,0.0
Turkey,Bulgaria,0.0,1501362185.0
Turkey,Greece,161679115.0,0.0
Ukraine,Belarus,0.0,0.0
Ukraine,Hungary,0.0,3544211092.6
Ukraine,Moldavia,4168623949.3,4966958023.97
Ukraine,Romania,4320560834.94,4346963568.7300005
Ukraine,Russia,27623204965.404,0.0
Ukraine,Slovakia,15853270543.0,1837550971.0
Ukraine,Ukraine,0.0,4966958023.97
United Kingdom,Belgium,426229721.0,0.0
United Kingdom,Ireland,0.0,0.0
United Kingdom,Norway,16027953845.0,0.0
United Kingdom,United Kingdom,0.0,17790781721.0
