fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,4283170358.0,8037544263.479,-3754373905.479
Austria,Hungary,2904553400.0,2904556387.0,-2987.0
Austria,Italy,20553189555.0,20560491473.0,-7301918.0
Austria,Slovakia,0.0,119954571572.0,-119954571572.0
Austria,Slovenia,1352901752.0,1352899943.0,1809.0
Belarus,Lithuania,2301360225.0,0.0,2301360225.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,14362783469.0,14362864267.0,-80798.0
Belgium,Germany,832343471.0,832190293.0,153178.0
Belgium,Luxemburg,358385563.0,358385403.0,160.0
Belgium,Netherlands,9809445242.7,11270187972.5,-1460742729.7999992
Belgium,Norway,12396000490.0,0.0,12396000490.0
Belgium,United Kingdom,4365382741.0,4365556669.0,-173928.0
Bulgaria,Greece,1277832783.0,1277832783.0,0.0
Bulgaria,North Macedonia,0.0,307749356.0,-307749356.0
Bulgaria,Romania,13490401267.3739,1761305538.0,11729095729.3739
Bulgaria,Turkey,0.0,3848621788.0,-3848621788.0
Croatia,Hungary,774431124.0,774487000.0,-55876.0
Croatia,Slovenia,805483334.0,805553135.0,-69801.0
Czechia,Germany,74427185506.8,69140149777.0,5287035729.800003
Czechia,Poland,46073442.0,45966337.0,107105.0
Czechia,Slovakia,11713778773.0,11713778773.0,0.0
Denmark,Germany,0.0,863863110.0,-863863110.0
Estonia,Latvia,6220329389.8,3123279175.8,3097050214.0
Estonia,Russia,3259551975.8,0.0,3259551975.8
France,Belgium,14362783469.0,14362864267.0,-80798.0
France,Germany,5270079906.0,5270080000.0,-94.0
France,Spain,4247330732.0,4176376085.0,70954647.0
France,Switzerland,0.0,9942197283.0,-9942197283.0
Germany,Austria,6868289925.0,6727808403.479,140481521.5209999
Germany,Belgium,832343471.0,832190293.0,153178.0
Germany,Czechia,101428129410.8,39402575923.0,62025553487.8
Germany,Denmark,0.0,863863110.0,-863863110.0
Germany,France,10540159812.0,5270080000.0,5270079812.0
Germany,Luxemburg,104197.0,104197.0,0.0
Germany,Netherlands,12260168140.2,20679634909.841,-8419466769.640999
Germany,Norway,17161029348.3,0.0,17161029348.3
Germany,Poland,15820596615.0,15820818608.92,-221993.9200000763
Germany,Switzerland,0.0,65503825208.2,-65503825208.2
Greece,Bulgaria,1277832783.0,1277832783.0,0.0
Greece,Turkey,656265384.0,0.0,656265384.0
Hungary,Austria,2904553400.0,2904556387.0,-2987.0
Hungary,Croatia,774431124.0,774487000.0,-55876.0
Hungary,Romania,1507397049.08,1507270000.0,127049.0799999237
