fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,4724640580.0,4318699217.0,405941363.0
Austria,Hungary,4269059439.0,4269058338.0,1101.0
Austria,Italy,27227054786.0,27227000785.0,54001.0
Austria,Slovakia,0.0,158187616672.0,-158187616672.0
Austria,Slovenia,1512683224.0,1512683218.0,6.0
Belarus,Lithuania,5098735936.0,0.0,5098735936.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,10900263759.0,10904326876.0,-4063117.0
Belgium,Germany,3372088341.0,3372088368.0,-27.0
Belgium,Luxemburg,774003181.0,774002746.0,435.0
Belgium,Netherlands,17001950272.6,18195324700.9,-1193374428.3000011
Belgium,Norway,13343592984.0,0.0,13343592984.0
Belgium,United Kingdom,2402029443.0,2399215377.0,2814066.0
Bulgaria,Greece,2970707241.0,2970707854.0,-613.0
Bulgaria,North Macedonia,0.0,428630238.0,-428630238.0
Bulgaria,Romania,22351175529.1,3035929271.0,19315246258.1
Bulgaria,Turkey,0.0,6187223365.0,-6187223365.0
Croatia,Hungary,1384949240.0,1385163000.0,-213760.0
Croatia,Slovenia,322029869.0,322190863.0,-160994.0
Czechia,Germany,57216756743.0,80547184227.0,-23330427484.0
Czechia,Poland,745600258.0,745192359.0,407899.0
Czechia,Slovakia,2614776895.0,2614776895.0,0.0
Denmark,Germany,0.0,265899746.0,-265899746.0
Estonia,Latvia,744776322.0,500957262.0,243819060.0
Estonia,Russia,636249991.0,0.0,636249991.0
France,Belgium,10900263759.0,10904326876.0,-4063117.0
France,Germany,5421357708.0,0.0,5421357708.0
France,Spain,5919719641.0,5788245255.0,131474386.0
France,Switzerland,0.0,9025342648.0,-9025342648.0
Germany,Austria,4648190824.0,7322380346.0,-2674189522.0
Germany,Belgium,3372088341.0,3372088368.0,-27.0
Germany,Czechia,84488033120.0,31230310977.0,53257722143.0
Germany,Denmark,0.0,265899746.0,-265899746.0
Germany,France,10842715416.0,0.0,10842715416.0
Germany,Luxemburg,348267230.0,348267262.33,-32.3299999833107
Germany,Netherlands,19502150549.8,34212446364.81,-14710295815.010002
Germany,Norway,18945421053.9,0.0,18945421053.9
Germany,Poland,23654997579.0,23655665799.5,-668220.5
Germany,Switzerland,0.0,80055130669.6,-80055130669.6
Greece,Bulgaria,2970707241.0,2970707854.0,-613.0
Greece,Turkey,1078005058.0,0.0,1078005058.0
Hungary,Austria,4269059439.0,4269058338.0,1101.0
Hungary,Croatia,1384949240.0,1385163000.0,-213760.0
Hungary,Romania,1431929344.86,1431766000.0,163344.8599998951
Hungary,Serbia,0.0,2869591000.0,-2869591000.0
Hungary,Slovakia,0.0,122297067.0,-122297067.0
Hungary,Ukraine,0.0,827864000.0,-827864000.0
Ireland,United Kingdom,0.0,4244694945.0,-4244694945.0
Italy,Austria,27227054786.0,27227000785.0,54001.0
Italy,San Marino,0.0,92309673.0,-92309673.0
Italy,Slovenia,2777256.0,2776837.0,419.0
Italy,Switzerland,12676239084.0,183562828.0,12492676256.0
Latvia,Estonia,744776322.0,500957262.0,243819060.0
Latvia,Lithuania,31223784.0,31223784.0,0.0
Latvia,Russia,197630737.0,0.0,197630737.0
Libya,Italy,4234686888.0,0.0,4234686888.0
Lithuania,Latvia,31223784.0,31223784.0,0.0
Lithuania,Russia,0.0,2413135018.0,-2413135018.0
Luxemburg,Belgium,774003181.0,774002746.0,435.0
Luxemburg,Germany,348267230.0,348267262.33,-32.3299999833107
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,14587151721.7,997138439.65,13590013282.050001
Netherlands,Belgium,17001950272.6,18195324700.9,-1193374428.3000011
Netherlands,Germany,33312029761.905,58143853948.61,-24831824186.705
Netherlands,United Kingdom,0.0,9708166743.7,-9708166743.7
North Macedonia,Bulgaria,0.0,428630238.0,-428630238.0
Norway,Belgium,13343592984.0,0.0,13343592984.0
Norway,France,15130581171.0,0.0,15130581171.0
Norway,Germany,18945421053.9,0.0,18945421053.9
Norway,United Kingdom,51397520154.0,0.0,51397520154.0
Poland,Czechia,745192359.0,745192359.0,0.0
Poland,Germany,23654997579.0,23655665799.5,-668220.5
Portugal,Spain,513164687.0,514625473.0,-1460786.0
Romania,Bulgaria,22351175529.1,3035929271.0,19315246258.1
Romania,Hungary,1431929344.86,1431766000.0,163344.8599998951
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,15116912954.26,14036760620.51,1080152333.75
Russia,Estonia,636249991.0,0.0,636249991.0
Russia,Finland,3559550338.0,0.0,3559550338.0
Russia,Latvia,197630737.0,0.0,197630737.0
Russia,Ukraine,75318850586.9472,0.0,75318850586.9472
Slovakia,Austria,0.0,118640712504.0,-118640712504.0
Slovakia,Czechia,2614776895.0,2614776895.0,0.0
Slovakia,Hungary,0.0,122297067.0,-122297067.0
Slovakia,Ukraine,45759287516.0,1154387489.0,44604900027.0
Slovenia,Austria,1512683224.0,1512683218.0,6.0
Slovenia,Croatia,322029869.0,322190863.0,-160994.0
Slovenia,Italy,2777256.0,2776837.0,419.0
Spain,France,5919719641.0,5788245255.0,131474386.0
Spain,Morocco,7803452798.0,0.0,7803452798.0
Spain,Portugal,513164687.0,514625473.0,-1460786.0
Switzerland,France,0.0,9025342648.0,-9025342648.0
Switzerland,Germany,0.0,26732010381.2,-26732010381.2
Switzerland,Italy,12676239084.0,0.0,12676239084.0
Turkey,Bulgaria,0.0,6187223365.0,-6187223365.0
Turkey,Greece,2156010116.0,0.0,2156010116.0
Ukraine,Hungary,7569774000.0,7564108171.6,5665828.3999996185
Ukraine,Moldavia,14587151721.7,16634605960.050001,-2047454238.3500004
Ukraine,Romania,15116912954.26,15195088623.83,-78175669.5699997
Ukraine,Slovakia,45759287516.0,1154387489.0,44604900027.0
