fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Austria,Germany,4510291247.14,5473937798.4869995,-963646551.3469992
Austria,Hungary,1929329683.0,1928109167.0,1220516.0
Austria,Italy,27176666495.0,27176665981.0,514.0
Austria,Slovakia,0.0,169244427768.0,-169244427768.0
Austria,Slovenia,1602136096.0,1602133607.0,2489.0
Belarus,Lithuania,2742434769.0,0.0,2742434769.0
Belarus,Ukraine,0.0,0.0,0.0
Belgium,France,7124819496.0,7124819773.0,-277.0
Belgium,Germany,1437808775.251,1549313916.0,-111505140.74900007
Belgium,Luxemburg,670221960.0,670221681.0,279.0
Belgium,Netherlands,16725848384.8,18571471944.8,-1845623560.0
Belgium,Norway,12815394047.0,0.0,12815394047.0
Belgium,United Kingdom,485145912.0,484573248.0,572664.0
Bulgaria,Greece,203647875.0,210517568.0,-6869693.0
Bulgaria,North Macedonia,0.0,215857798.0,-215857798.0
Bulgaria,Romania,13513579408.0778,1995638570.0,11517940838.0778
Bulgaria,Turkey,0.0,4712655576.0,-4712655576.0
Croatia,Hungary,1249800283.0,1247981000.0,1819283.0
Croatia,Slovenia,731164122.0,730592646.0,571476.0
Czechia,Germany,58064605693.45,68435621339.7,-10371015646.25
Czechia,Poland,292493141.0,292189144.0,303997.0
Czechia,Slovakia,4339739325.0,4339739325.0,0.0
Denmark,Germany,6929690096.0,0.0,6929690096.0
Estonia,Latvia,456838190.0,643346906.0,-186508716.0
Estonia,Russia,50312800.0,0.0,50312800.0
France,Belgium,7124819496.0,7124819773.0,-277.0
France,Germany,2936440961.0,2936784000.0,-343039.0
France,Spain,1461778375.0,1453930164.0,7848211.0
France,Switzerland,0.0,6704079473.0,-6704079473.0
Germany,Austria,4686369122.14,7375362987.4869995,-2688993865.346999
Germany,Belgium,1437808775.251,1549313916.0,-111505140.74900007
Germany,Czechia,74015133133.45,32043703195.7,41971429937.75
Germany,Denmark,6929690096.0,0.0,6929690096.0
Germany,France,5872881922.0,2936784000.0,2936097922.0
Germany,Luxemburg,234783516.0,235029445.0,-245929.0
Germany,Netherlands,17950308564.5,31069369203.8,-13119060639.3
Germany,Norway,19496843897.6,0.0,19496843897.6
Germany,Poland,24909366080.0,24909366798.841,-718.8409996032715
Germany,Switzerland,1230119.9579999999,62017425653.72,-62016195533.762
Greece,Bulgaria,203647875.0,210517568.0,-6869693.0
Greece,Turkey,360433310.0,0.0,360433310.0
Hungary,Austria,1929329683.0,1928109167.0,1220516.0
Hungary,Croatia,1249800283.0,1247981000.0,1819283.0
Hungary,Romania,1345529162.94,1343578000.0,1951162.9400000572
Hungary,Serbia,0.0,2633054800.0,-2633054800.0
Hungary,Slovakia,908852676.0,911592000.0,-2739324.0
Hungary,Ukraine,0.0,829296000.0,-829296000.0
Ireland,United Kingdom,0.0,5028302775.0,-5028302775.0
Italy,Austria,27176666495.0,27176665981.0,514.0
Italy,San Marino,0.0,49660412.0,-49660412.0
Italy,Slovenia,0.0,0.0,0.0
Italy,Switzerland,9530610688.0,144789512.0,9385821176.0
Latvia,Estonia,456838190.0,643346906.0,-186508716.0
Latvia,Lithuania,656541697.0,656541697.0,0.0
Libya,Italy,5001963898.0,0.0,5001963898.0
Lithuania,Latvia,656541697.0,656541697.0,0.0
Lithuania,Russia,0.0,2550617551.0,-2550617551.0
Luxemburg,Belgium,670221960.0,670221681.0,279.0
Luxemburg,Germany,234783516.0,235029445.0,-245929.0
Moldavia,Romania,0.0,0.0,0.0
Moldavia,Ukraine,9045245208.6,991713158.526,8053532050.074
Netherlands,Belgium,16725848384.8,18571471944.8,-1845623560.0
Netherlands,Germany,26745413734.047,51597755670.3,-24852341936.253002
Netherlands,United Kingdom,35682495.0,1013215688.6,-977533193.6
North Macedonia,Bulgaria,0.0,215857798.0,-215857798.0
Norway,Belgium,12815394047.0,0.0,12815394047.0
Norway,France,13670559989.0,0.0,13670559989.0
Norway,Germany,19496843897.6,0.0,19496843897.6
Norway,United Kingdom,41745159141.0,0.0,41745159141.0
Poland,Czechia,292189144.0,292189144.0,0.0
Poland,Germany,24909366080.0,24909366798.841,-718.8409996032715
Portugal,Spain,317023091.0,321161286.0,-4138195.0
Romania,Bulgaria,13513579408.0778,1995638570.0,11517940838.0778
Romania,Hungary,1345529162.94,1343578000.0,1951162.9400000572
Romania,Moldavia,0.0,0.0,0.0
Romania,Ukraine,8722925333.31,7599962833.618,1122962499.6919994
Russia,Estonia,50312800.0,0.0,50312800.0
Russia,Finland,2240936729.0,0.0,2240936729.0
Russia,Ukraine,83729276679.7134,0.0,83729276679.7134
Slovakia,Austria,0.0,126933320826.0,-126933320826.0
