fromCountry,toCountry,direction,totalGasFlow
Albania,Italy,entry,2926359877.0
Albania,Italy,exit,3174404845.0
Austria,Austria,exit,230607174.0
Austria,Germany,entry,3547446768.0
Austria,Germany,exit,4489507283.0
Austria,Hungary,entry,175339616.0
Austria,Hungary,exit,175339721.0
Austria,Italy,entry,1100144834.0
Austria,Italy,exit,1345923896.0
Austria,Slovakia,entry,0.0
Austria,Slovakia,exit,10407001500.0
Austria,Slovenia,entry,252449032.0
Austria,Slovenia,exit,252865192.0
Belgium,Belgium,entry,10156592544.0
Belgium,Belgium,exit,11048191534.0
Belgium,France,entry,2841076193.0
Belgium,France,exit,2624047909.0
Belgium,Germany,entry,3624142095.0
Belgium,Germany,exit,9771380681.0
Belgium,Luxemburg,entry,242957830.0
Belgium,Luxemburg,exit,0.0
Belgium,Netherlands,entry,11019830414.4
Belgium,Netherlands,exit,6350346364.7
Belgium,Norway,entry,5726169629.0
Belgium,Norway,exit,0.0
Belgium,United Kingdom,exit,5737242173.0
Bulgaria,Bulgaria,entry,925002764.0
Bulgaria,Bulgaria,exit,1997998692.0
Bulgaria,Greece,entry,740887593.0
Bulgaria,Greece,exit,504378038.13
Bulgaria,North Macedonia,exit,132190476.0
Bulgaria,Romania,entry,110558302.239
Bulgaria,Romania,exit,110561218.987
Bulgaria,Serbia,entry,0.0
Bulgaria,Serbia,exit,2353919443.0
Bulgaria,Turkey,entry,2948985450.0
Bulgaria,Turkey,exit,0.0
Croatia,Croatia,entry,1037317853.0
Croatia,Croatia,exit,1031659107.0
Croatia,Hungary,entry,205902000.0
Croatia,Hungary,exit,191258000.0
Croatia,Slovenia,entry,54521836.0
Croatia,Slovenia,exit,55230067.0
Czechia,Czechia,entry,947098518.0
Czechia,Czechia,exit,1025441672.0
Czechia,Germany,entry,5531693168.0
Czechia,Germany,exit,9728660732.81
Czechia,Poland,entry,8156095.0
Czechia,Poland,exit,8156095.0
Czechia,Slovakia,entry,386223368.0
Czechia,Slovakia,exit,386223368.0
Denmark,Denmark,entry,38141907.0
Denmark,Germany,entry,196982156.0
Denmark,Germany,exit,219955273.0
Denmark,Norway,entry,2675914887.0
Denmark,Poland,entry,1955683125.0
Denmark,Poland,exit,2006956994.0
Estonia,Estonia,exit,194385151.02
Estonia,Finland,entry,376600725.0
Estonia,Finland,exit,375732155.73
Estonia,Latvia,entry,0.0
Estonia,Russia,entry,0.0
Estonia,Russia,exit,0.0
Finland,Estonia,entry,376600725.0
Finland,Estonia,exit,375732155.73
Finland,Finland,entry,37835699.0
France,Belgium,entry,2841076193.0
France,Belgium,exit,2624047909.0
France,France,entry,37115474296.0
France,France,exit,19112091695.0
France,Germany,entry,1025776000.0
France,Germany,exit,1025690874.0
France,Norway,entry,5254125715.0
France,Spain,entry,713718973.0
France,Spain,exit,748122354.0
France,Switzerland,entry,0.0
France,Switzerland,exit,5527660948.0
Germany,Austria,entry,2866046582.0
Germany,Austria,exit,4352045760.0
Germany,Belgium,entry,13403445845.5
Germany,Belgium,exit,0.0
Germany,Czechia,entry,4124585960.0
Germany,Czechia,exit,19710491922.43
Germany,Denmark,entry,196982156.0
Germany,Denmark,exit,219955273.0
Germany,France,entry,1025776000.0
Germany,France,exit,2051381748.0
Germany,Germany,entry,0.0
Germany,Germany,exit,3599083186.1
Germany,Luxemburg,entry,0.0
Germany,Luxemburg,exit,0.0
Germany,Netherlands,entry,18438739320.635
Germany,Netherlands,exit,12782019307.2
Germany,Norway,entry,7463648756.4
Germany,Norway,exit,0.0
Germany,Poland,entry,685059767.0
Germany,Poland,exit,685091895.561
Germany,Russia,entry,0.0
Germany,Switzerland,entry,132080775.0
Germany,Switzerland,exit,11537414593.1
Greece,Bulgaria,entry,740887593.0
Greece,Bulgaria,exit,504378038.13
Greece,Greece,exit,1121806096.0
Greece,Turkey,entry,4272067556.0
Hungary,Austria,entry,175339616.0
Hungary,Austria,exit,175339721.0
Hungary,Croatia,entry,205902000.0
Hungary,Croatia,exit,191258000.0
Hungary,Hungary,entry,5857835438.0
Hungary,Hungary,exit,4478450087.0
Hungary,Romania,entry,240619906.16685
Hungary,Romania,exit,210366526.76
Hungary,Serbia,entry,1257711000.0
Hungary,Serbia,exit,114250000.0
Hungary,Slovakia,entry,610396000.0
Hungary,Slovakia,exit,610396000.0
Hungary,Ukraine,entry,386343136.06
Hungary,Ukraine,exit,413793000.0
Ireland,United Kingdom,exit,1647589490.0
Italy,Albania,entry,2926359877.0
Italy,Albania,exit,3174404845.0
Italy,Austria,entry,1100144834.0
Italy,Austria,exit,1345923896.0
Italy,Italy,entry,16959031333.0
Italy,Italy,exit,22466612794.0
Italy,Libya,entry,749364927.0
Italy,San Marino,exit,15064016.0
Italy,Slovenia,entry,168177840.0
Italy,Slovenia,exit,156279373.0
Italy,Switzerland,entry,5301480550.0
Italy,Switzerland,exit,54981067.0
Latvia,Estonia,entry,0.0
Latvia,Latvia,exit,382963949.0
Latvia,Lithuania,entry,738937442.0
Latvia,Lithuania,exit,807111187.0
Latvia,Russia,entry,0.0
Lithuania,Belarus,entry,882386082.0
Lithuania,Latvia,entry,738937442.0
Lithuania,Latvia,exit,807111187.0
Lithuania,Lithuania,entry,1376111251.0
Lithuania,Poland,entry,135613214.0
Lithuania,Poland,exit,135613214.0
Lithuania,Russia,exit,899095615.0
Luxemburg,Belgium,entry,242957830.0
Luxemburg,Belgium,exit,0.0
Luxemburg,Germany,entry,0.0
Luxemburg,Germany,exit,0.0
Luxemburg,Luxemburg,entry,0.0
Luxemburg,Luxemburg,exit,482629256.0
Moldavia,Romania,entry,0.0
Moldavia,Romania,exit,0.0
Moldavia,Ukraine,entry,96851650.5
Moldavia,Ukraine,exit,274990010.34
Morocco,Spain,entry,0.0
Netherlands,Belgium,entry,11019830414.4
Netherlands,Belgium,exit,6350346364.7
Netherlands,Germany,entry,9201758657.505
Netherlands,Germany,exit,27751386073.6
Netherlands,Netherlands,entry,27784380816.9
Netherlands,Netherlands,exit,10195604757.4
Netherlands,United Kingdom,exit,21951729.6
North Macedonia,Bulgaria,exit,132190476.0
Norway,Belgium,entry,5726169629.0
Norway,Belgium,exit,0.0
Norway,Germany,entry,7463648756.4
Norway,Germany,exit,0.0
Poland,Czechia,entry,8319423.0
Poland,Czechia,exit,8156095.0
Poland,Denmark,entry,1955683125.0
Poland,Denmark,exit,2006956994.0
Poland,Germany,entry,685059767.0
Poland,Germany,exit,685091895.561
Poland,Lithuania,entry,135613214.0
Poland,Lithuania,exit,135613214.0
Poland,Poland,entry,4211805473.0
Poland,Poland,exit,13363962959.0
Poland,Slovakia,entry,0.0
Poland,Slovakia,exit,0.0
Poland,Ukraine,entry,309362677.14
Poland,Ukraine,exit,316288912.0
Portugal,Portugal,entry,2886126528.0
Portugal,Portugal,exit,1497276837.0
Portugal,Spain,entry,125422224.0
Portugal,Spain,exit,138158922.0
Romania,Bulgaria,entry,110558302.239
Romania,Bulgaria,exit,110561218.987
Romania,Hungary,entry,240619906.16685
Romania,Hungary,exit,210366526.76
Romania,Moldavia,entry,0.0
Romania,Moldavia,exit,0.0
Romania,Romania,entry,5810577330.08
Romania,Romania,exit,4344799353.418
Romania,Ukraine,entry,0.0
Romania,Ukraine,exit,0.0
Russia,Estonia,entry,0.0
Russia,Estonia,exit,0.0
Russia,Germany,entry,0.0
Russia,Latvia,entry,0.0
Serbia,Bulgaria,entry,0.0
Serbia,Bulgaria,exit,2353919443.0
Serbia,Hungary,entry,1257711000.0
Serbia,Hungary,exit,0.0
Slovakia,Austria,entry,0.0
Slovakia,Austria,exit,7805251125.0
Slovakia,Czechia,entry,386223368.0
Slovakia,Czechia,exit,386223368.0
Slovakia,Hungary,entry,610396000.0
Slovakia,Hungary,exit,610396000.0
Slovakia,Poland,entry,0.0
Slovakia,Poland,exit,0.0
Slovakia,Ukraine,entry,4823849055.36
Slovakia,Ukraine,exit,4569140103.2
Slovenia,Austria,entry,252449032.0
Slovenia,Austria,exit,252865192.0
Slovenia,Croatia,entry,54521836.0
Slovenia,Croatia,exit,55230067.0
Slovenia,Italy,entry,168177840.0
Slovenia,Italy,exit,156279373.0
Slovenia,Slovenia,exit,364957704.0
Spain,France,entry,713718973.0
Spain,France,exit,748122354.0
Spain,Morocco,exit,218368660.0
Spain,Portugal,entry,125422224.0
Spain,Portugal,exit,138158922.0
Spain,Spain,entry,17179843447.0
Spain,Spain,exit,6393060614.0
Switzerland,France,entry,0.0
Switzerland,France,exit,5527660948.0
Switzerland,Germany,entry,308188475.0
Switzerland,Germany,exit,4437382607.7
Switzerland,Italy,entry,5301480550.0
Switzerland,Italy,exit,0.0
Turkey,Bulgaria,exit,0.0
Turkey,Greece,entry,4272067556.0
Ukraine,Hungary,entry,386343136.06
Ukraine,Hungary,exit,413793000.0
Ukraine,Moldavia,entry,96851650.5
Ukraine,Moldavia,exit,951504555.63
Ukraine,Poland,entry,309362677.14
Ukraine,Poland,exit,316288912.0
Ukraine,Romania,entry,0.0
Ukraine,Romania,exit,0.0
Ukraine,Russia,entry,4453014068.8
Ukraine,Slovakia,entry,4823849055.36
Ukraine,Slovakia,exit,4569140103.2
Ukraine,Ukraine,entry,0.0
Ukraine,Ukraine,exit,949771220.7
United Kingdom,Belgium,entry,5737005121.0
United Kingdom,Ireland,entry,7608890.0
United Kingdom,Netherlands,entry,199.9
United Kingdom,Norway,entry,16350407289.0
United Kingdom,United Kingdom,entry,5728716320.0
United Kingdom,United Kingdom,exit,18568132192.0
