fromCountryLabel,toCountryLabel,entryValue,exitValue,totalFlow
Germany,France,84736000.0,131441444.0,-46705444.0
Germany,Luxemburg,1075.0,1042299.0,-1041224.0
Germany,Netherlands,13163525344.7,18339032405.7,-5175507061.0
Germany,Norway,17885997169.9,0.0,17885997169.9
Germany,Poland,1453793899.0,1452607347.3,1186551.7000000477
Germany,Russia,0.0,0.0,0.0
Germany,Switzerland,7482279.0,16120369683.936,-16112887404.936
Greece,Bulgaria,3086753508.0,3085103369.1,1650138.9000000954
Greece,Turkey,10079369426.0,0.0,10079369426.0
Hungary,Austria,4131543285.0,4131543609.0,-324.0
Hungary,Croatia,1235231000.0,1235230968.0,32.0
Hungary,Romania,1901641659.083281,1901599419.0,42240.08328104019
Hungary,Serbia,5927460000.0,0.0,5927460000.0
Hungary,Slovakia,148877000.0,148877000.0,0.0
Hungary,Ukraine,2253652922.26,2253666631.0,-13708.739999771118
Ireland,United Kingdom,71584443.0,4060619773.0,-3989035330.0
Italy,Albania,7971870427.0,7971948760.0,-78333.0
Italy,Austria,2433648882.0,2436237764.0,-2588882.0
Italy,San Marino,0.0,16934434.0,-16934434.0
Italy,Slovenia,296428039.0,297033546.0,-605507.0
Italy,Switzerland,13028353054.0,29869955.0,12998483099.0
Latvia,Estonia,503676428.0,0.0,503676428.0
Latvia,Lithuania,1649638616.0,1649638612.0,4.0
Latvia,Russia,503676428.0,0.0,503676428.0
Libya,Italy,1711179120.0,0.0,1711179120.0
Lithuania,Latvia,1649638616.0,1649638612.0,4.0
Lithuania,Poland,163465138.0,163465138.0,0.0
Lithuania,Russia,0.0,1258223757.0,-1258223757.0
Luxemburg,Germany,1075.0,1042299.0,-1041224.0
Moldavia,Romania,0.0,485173838.19,-485173838.19
Moldavia,Ukraine,1953003.19,1194244455.56,-1192291452.37
Netherlands,Belgium,17629290564.8,13920837837.9,3708452726.8999996
Netherlands,Germany,25914801339.22,43139353150.0,-17224551810.78
Netherlands,United Kingdom,2852473791.2,2852458547.0,15244.199999809265
North Macedonia,Bulgaria,0.0,308233428.0,-308233428.0
Norway,Belgium,13745075077.0,0.0,13745075077.0
Norway,Denmark,7652718789.0,0.0,7652718789.0
Norway,France,13460487289.0,0.0,13460487289.0
Norway,Germany,17885997169.9,0.0,17885997169.9
Norway,United Kingdom,28688861448.0,0.0,28688861448.0
Poland,Czechia,120485700.0,120485700.0,0.0
Poland,Denmark,7634920034.0,7628136785.0,6783249.0
Poland,Germany,1453793899.0,1452607347.3,1186551.7000000477
Poland,Lithuania,163465138.0,163465138.0,0.0
Poland,Slovakia,0.0,0.0,0.0
Poland,Ukraine,1042508288.89,976653943.0,65854345.889999986
Portugal,Spain,522459620.0,515164247.0,7295373.0
Romania,Bulgaria,3336078817.969,3336226380.0,-147562.03100013733
Romania,Hungary,1901641659.083281,1901599419.0,42240.08328104019
Romania,Moldavia,0.0,485173838.19,-485173838.19
Romania,Ukraine,1205154287.22,1205434141.25,-279854.0299999714
Russia,Estonia,503676428.0,0.0,503676428.0
Russia,Germany,0.0,0.0,0.0
Russia,Latvia,503676428.0,0.0,503676428.0
Russia,Ukraine,13190884958.3,0.0,13190884958.3
Serbia,Bulgaria,0.0,7297268923.0,-7297268923.0
Serbia,Hungary,5927460000.0,0.0,5927460000.0
Slovakia,Austria,0.0,23327905590.0,-23327905590.0
Slovakia,Czechia,643550839.0,641160680.0,2390159.0
Slovakia,Hungary,148877000.0,148877000.0,0.0
Slovakia,Poland,0.0,0.0,0.0
Slovakia,Ukraine,10620626814.0,10620522552.0,104262.0
Slovenia,Austria,410541692.0,410540583.0,1109.0
Slovenia,Croatia,248046826.0,248047038.0,-212.0
Slovenia,Italy,296428039.0,297033546.0,-605507.0
Spain,France,2221160038.0,2212845495.0,8314543.0
Spain,Morocco,69227.0,775652555.0,-775583328.0
Spain,Portugal,522459620.0,515164247.0,7295373.0
Switzerland,France,0.0,11557449952.0,-11557449952.0
Switzerland,Germany,3206691.0,6200595695.312,-6197389004.312
Switzerland,Italy,13028353054.0,0.0,13028353054.0
Turkey,Bulgaria,13406355616.0,0.0,13406355616.0
Turkey,Greece,10297557155.0,0.0,10297557155.0
Ukraine,Hungary,2253652922.26,2253666631.0,-13708.739999771118
Ukraine,Moldavia,8379486.07,1229161968.6,-1220782482.53
Ukraine,Poland,1042508288.89,976653943.0,65854345.889999986
Ukraine,Romania,1205154287.22,1205434141.25,-279854.0299999714
Ukraine,Slovakia,10620626814.0,10620522552.0,104262.0
